aX,aY,aZ,gX,gY,gZ
0.684,0.869,0.415,0.475,0.538,0.574
0.732,0.907,0.41,0.481,0.54,0.555
0.769,0.921,0.415,0.494,0.533,0.545

0.368,0.214,0.49,0.446,0.541,0.553
0.403,0.266,0.491,0.45,0.539,0.583
0.434,0.337,0.485,0.46,0.531,0.612
0.464,0.407,0.467,0.475,0.522,0.636
0.496,0.472,0.432,0.491,0.51,0.656
0.528,0.539,0.408,0.5,0.496,0.668
0.558,0.616,0.406,0.499,0.483,0.668
0.59,0.712,0.422,0.491,0.479,0.653
0.632,0.84,0.446,0.479,0.486,0.628
0.688,0.953,0.464,0.47,0.498,0.594
0.744,0.983,0.475,0.473,0.506,0.558
0.763,0.932,0.492,0.483,0.507,0.528
0.758,0.857,0.509,0.49,0.505,0.508
0.756,0.792,0.534,0.493,0.503,0.499
0.75,0.732,0.554,0.496,0.502,0.494

0.345,0.221,0.461,0.471,0.545,0.54
0.374,0.253,0.473,0.467,0.541,0.562
0.399,0.296,0.481,0.468,0.533,0.585
0.416,0.348,0.474,0.476,0.522,0.607
0.442,0.408,0.466,0.486,0.512,0.626
0.46,0.453,0.455,0.497,0.501,0.642
0.461,0.491,0.446,0.504,0.491,0.652
0.459,0.535,0.444,0.501,0.487,0.651
0.492,0.608,0.448,0.486,0.495,0.639
0.579,0.738,0.459,0.469,0.515,0.62
0.674,0.864,0.457,0.461,0.536,0.6
0.746,0.934,0.431,0.468,0.547,0.585
0.795,0.936,0.405,0.485,0.544,0.578
0.821,0.887,0.404,0.501,0.535,0.572
0.815,0.83,0.424,0.51,0.521,0.562

0.31,0.164,0.491,0.461,0.556,0.538
0.353,0.217,0.478,0.464,0.554,0.578
0.388,0.264,0.46,0.475,0.544,0.61
0.414,0.313,0.435,0.488,0.53,0.637
0.468,0.394,0.411,0.498,0.517,0.661
0.542,0.496,0.383,0.505,0.503,0.679
0.603,0.603,0.363,0.513,0.485,0.686
0.656,0.717,0.344,0.513,0.469,0.678
0.718,0.834,0.343,0.501,0.467,0.652
0.766,0.904,0.373,0.485,0.477,0.608
0.792,0.917,0.44,0.474,0.492,0.558
0.801,0.895,0.487,0.469,0.503,0.518
0.803,0.839,0.512,0.467,0.509,0.496
0.806,0.755,0.538,0.475,0.508,0.487
0.791,0.666,0.555,0.487,0.503,0.485

0.243,0.191,0.51,0.474,0.535,0.552
0.295,0.238,0.501,0.468,0.545,0.585
0.36,0.308,0.497,0.467,0.549,0.613
0.415,0.378,0.49,0.475,0.545,0.635
0.453,0.444,0.474,0.489,0.534,0.655
0.496,0.51,0.449,0.504,0.52,0.673
