aX,aY,aZ,gX,gY,gZ
0.529,0.734,0.174,0.842,0.456,0.508
0.475,0.678,0.213,0.837,0.462,0.491
0.438,0.604,0.251,0.823,0.471,0.47
0.414,0.498,0.282,0.8,0.48,0.448
0.406,0.361,0.316,0.765,0.487,0.434
0.424,0.219,0.357,0.718,0.493,0.429
0.444,0.113,0.408,0.658,0.496,0.434

0.589,0.787,0.379,0.647,0.467,0.525
0.606,0.826,0.35,0.685,0.458,0.532
0.626,0.855,0.308,0.726,0.448,0.54
0.637,0.85,0.251,0.769,0.437,0.547
0.636,0.824,0.197,0.808,0.427,0.55
0.623,0.792,0.161,0.837,0.42,0.548
0.596,0.749,0.14,0.855,0.417,0.54
0.546,0.695,0.146,0.86,0.417,0.526
0.489,0.616,0.181,0.851,0.425,0.507
0.436,0.501,0.227,0.825,0.439,0.481
0.397,0.37,0.284,0.783,0.455,0.455
0.387,0.25,0.345,0.727,0.472,0.438
0.419,0.169,0.413,0.662,0.486,0.434
0.465,0.153,0.481,0.597,0.495,0.438
0.479,0.21,0.543,0.542,0.496,0.448

0.613,0.874,0.256,0.755,0.454,0.548
0.624,0.855,0.196,0.8,0.446,0.553
0.625,0.812,0.143,0.838,0.438,0.556
0.625,0.767,0.106,0.864,0.431,0.558
0.611,0.725,0.092,0.875,0.427,0.556
0.57,0.67,0.113,0.873,0.428,0.546
0.517,0.579,0.165,0.858,0.436,0.526
0.456,0.444,0.247,0.826,0.449,0.496
0.395,0.297,0.34,0.774,0.466,0.464
0.364,0.185,0.43,0.704,0.486,0.434
0.376,0.143,0.496,0.625,0.505,0.417
0.43,0.197,0.541,0.551,0.518,0.419
0.489,0.294,0.571,0.501,0.524,0.433
0.515,0.382,0.604,0.48,0.517,0.452
0.491,0.44,0.632,0.481,0.504,0.471

0.554,0.775,0.423,0.614,0.479,0.519
0.56,0.801,0.413,0.641,0.475,0.52
0.57,0.837,0.399,0.67,0.471,0.52
0.578,0.857,0.37,0.703,0.465,0.519
0.577,0.864,0.33,0.739,0.458,0.519
0.574,0.85,0.281,0.773,0.45,0.52
0.567,0.814,0.238,0.802,0.445,0.52
0.551,0.764,0.215,0.823,0.442,0.516
0.519,0.705,0.213,0.832,0.444,0.506
0.479,0.635,0.226,0.827,0.451,0.489
0.44,0.546,0.256,0.81,0.461,0.47
0.401,0.43,0.299,0.78,0.472,0.45
0.381,0.3,0.347,0.736,0.485,0.433
0.404,0.18,0.402,0.681,0.498,0.422
0.452,0.126,0.457,0.617,0.506,0.421

0.681,1,0.169,0.765,0.425,0.537
0.67,1,0.031,0.834,0.405,0.546
0.644,0.917,0,0.896,0.394,0.546
0.583,0.795,0,0.933,0.391,0.536
0.51,0.682,0,0.94,0.4,0.517
0.423,0.562,0.001,0.918,0.419,0.491
0.368,0.415,0.097,0.872,0.445,0.46
0.372,0.261,0.201,0.809,0.472,0.432
0.428,0.178,0.297,0.73,0.491,0.42
0.485,0.135,0.368,0.65,0.498,0.423
0.518,0.16,0.435,0.579,0.494,0.437
0.503,0.247,0.512,0.526,0.487,0.453
0.457,0.362,0.586,0.493,0.482,0.467
0.429,0.439,0.646,0.482,0.482,0.476
0.423,0.467,0.688,0.486,0.487,0.481

0.603,0.81,0.326,0.732,0.454,0.546
0.602,0.792,0.295,0.762,0.446,0.549
0.596,0.774,0.27,0.786,0.442,0.548
0.578,0.748,0.257,0.804,0.439,0.542
0.56,0.721,0.254,0.814,0.44,0.532
0.527,0.681,0.261,0.817,0.443,0.517
0.483,0.62,0.279,0.811,0.448,0.499
0.442,0.534,0.307,0.793,0.455,0.48
0.408,0.426,0.344,0.763,0.466,0.461
0.393,0.311,0.392,0.722,0.479,0.444
0.403,0.212,0.446,0.67,0.49,0.432
0.424,0.166,0.491,0.612,0.5,0.43
0.463,0.204,0.528,0.554,0.506,0.437
0.476,0.287,0.565,0.512,0.506,0.449
0.47,0.379,0.612,0.491,0.502,0.463

0.561,0.84,0.393,0.702,0.465,0.516
0.556,0.827,0.361,0.733,0.461,0.517
0.548,0.797,0.331,0.759,0.459,0.518
0.534,0.765,0.314,0.778,0.459,0.515
0.531,0.745,0.307,0.787,0.462,0.508
0.504,0.72,0.307,0.79,0.466,0.496
0.476,0.679,0.308,0.786,0.472,0.479
0.465,0.619,0.311,0.777,0.48,0.461
0.464,0.534,0.318,0.763,0.485,0.447
0.452,0.425,0.331,0.742,0.487,0.438
0.442,0.283,0.351,0.712,0.491,0.432
0.46,0.153,0.388,0.667,0.496,0.43
0.49,0.099,0.44,0.609,0.501,0.431
0.495,0.151,0.493,0.548,0.501,0.439
0.479,0.256,0.541,0.499,0.5,0.452

0.597,0.857,0.315,0.748,0.451,0.546
0.598,0.848,0.278,0.783,0.444,0.55
0.593,0.835,0.243,0.813,0.44,0.551
0.58,0.804,0.212,0.837,0.439,0.545
0.547,0.749,0.191,0.852,0.44,0.534
0.501,0.657,0.188,0.855,0.445,0.518
0.45,0.523,0.209,0.839,0.454,0.498
0.406,0.362,0.266,0.803,0.468,0.475
0.389,0.212,0.334,0.745,0.485,0.456
0.411,0.116,0.399,0.671,0.501,0.445
0.465,0.124,0.459,0.59,0.515,0.443
0.511,0.24,0.518,0.522,0.52,0.449
0.515,0.371,0.57,0.485,0.514,0.461
0.501,0.463,0.626,0.479,0.505,0.474
0.467,0.487,0.661,0.494,0.496,0.484

0.587,0.791,0.406,0.694,0.454,0.535
0.585,0.791,0.381,0.724,0.445,0.539
0.578,0.783,0.358,0.752,0.44,0.538
0.563,0.764,0.336,0.777,0.436,0.531
0.529,0.729,0.318,0.795,0.435,0.521
0.493,0.674,0.305,0.803,0.438,0.509
0.459,0.599,0.305,0.798,0.444,0.495
0.427,0.5,0.326,0.78,0.456,0.478
0.407,0.39,0.366,0.749,0.469,0.462
0.399,0.285,0.412,0.706,0.483,0.449
0.412,0.192,0.455,0.654,0.496,0.442
0.452,0.166,0.507,0.6,0.505,0.442
0.461,0.22,0.569,0.555,0.506,0.454
0.436,0.298,0.617,0.527,0.502,0.47
0.412,0.35,0.648,0.517,0.501,0.484

0.594,0.912,0.353,0.718,0.462,0.528
0.614,0.913,0.285,0.769,0.45,0.537
0.623,0.891,0.201,0.818,0.437,0.545
0.615,0.845,0.128,0.859,0.426,0.549
0.566,0.769,0.095,0.884,0.422,0.544
0.483,0.659,0.11,0.888,0.428,0.527
0.394,0.494,0.165,0.865,0.447,0.499
0.346,0.308,0.252,0.816,0.476,0.466
0.367,0.163,0.332,0.743,0.503,0.441
0.424,0.09,0.383,0.656,0.52,0.432
0.517,0.121,0.445,0.574,0.527,0.437
0.548,0.232,0.517,0.515,0.52,0.449
0.512,0.368,0.583,0.485,0.504,0.466
0.455,0.459,0.641,0.482,0.492,0.48
0.41,0.478,0.676,0.497,0.489,0.489

0.606,0.846,0.349,0.722,0.454,0.546
0.612,0.849,0.306,0.761,0.445,0.552
0.618,0.851,0.26,0.797,0.439,0.553
0.623,0.854,0.212,0.828,0.435,0.547
0.605,0.842,0.158,0.854,0.43,0.536
0.554,0.774,0.113,0.87,0.425,0.52
0.468,0.613,0.112,0.87,0.427,0.499
0.378,0.376,0.173,0.844,0.441,0.472
0.329,0.111,0.263,0.785,0.465,0.446
0.353,0,0.367,0.692,0.492,0.428
0.443,0,0.451,0.578,0.513,0.424
0.501,0.167,0.514,0.482,0.522,0.433
0.506,0.387,0.591,0.436,0.517,0.452
0.482,0.526,0.663,0.44,0.506,0.471
0.437,0.552,0.692,0.473,0.496,0.485

0.606,0.879,0.372,0.696,0.459,0.531
0.614,0.875,0.311,0.743,0.445,0.54
0.616,0.852,0.254,0.786,0.433,0.547
0.609,0.815,0.207,0.821,0.424,0.55
0.587,0.761,0.181,0.844,0.419,0.548
