aX,aY,aZ,gX,gY,gZ
0.375,0.785,0.524,0.535,0.513,0.46
0.41,0.757,0.51,0.53,0.518,0.427
0.433,0.742,0.491,0.525,0.517,0.399
0.449,0.725,0.47,0.523,0.514,0.377
0.457,0.664,0.449,0.527,0.509,0.358
0.484,0.561,0.428,0.533,0.503,0.34
0.499,0.434,0.408,0.536,0.496,0.326
0.532,0.267,0.388,0.531,0.488,0.322
0.571,0.14,0.369,0.518,0.478,0.328
0.615,0.106,0.389,0.5,0.468,0.347
0.649,0.1,0.45,0.491,0.463,0.379
0.658,0.08,0.502,0.496,0.465,0.419
0.654,0.087,0.547,0.504,0.473,0.461
0.655,0.134,0.578,0.509,0.486,0.496

0.395,0.859,0.495,0.553,0.499,0.56
0.385,0.849,0.505,0.569,0.505,0.529
0.404,0.805,0.536,0.572,0.509,0.492
0.418,0.773,0.555,0.557,0.506,0.451
0.415,0.785,0.543,0.53,0.5,0.412
0.416,0.812,0.516,0.509,0.494,0.378
0.413,0.786,0.489,0.508,0.49,0.348
0.411,0.689,0.475,0.521,0.489,0.323
0.408,0.522,0.467,0.535,0.488,0.304
0.426,0.318,0.448,0.545,0.491,0.293
0.485,0.166,0.436,0.545,0.494,0.291
0.522,0.083,0.45,0.534,0.492,0.304
0.562,0.001,0.467,0.517,0.491,0.333
0.626,0,0.461,0.503,0.493,0.37
0.683,0,0.449,0.485,0.495,0.414

0.371,0.745,0.569,0.542,0.5,0.531
0.36,0.721,0.566,0.539,0.512,0.513
0.358,0.708,0.545,0.528,0.522,0.493
0.37,0.728,0.513,0.514,0.529,0.471
0.384,0.76,0.478,0.505,0.531,0.449
0.41,0.785,0.45,0.506,0.531,0.425
0.441,0.773,0.436,0.515,0.529,0.402
0.471,0.723,0.436,0.526,0.521,0.378
0.483,0.669,0.444,0.529,0.509,0.357
0.482,0.61,0.456,0.524,0.497,0.338
0.483,0.547,0.464,0.516,0.486,0.318
0.483,0.477,0.471,0.51,0.478,0.303
0.49,0.344,0.471,0.509,0.474,0.297
0.541,0.159,0.453,0.51,0.475,0.299
0.604,0.006,0.42,0.503,0.473,0.316

0.286,0.806,0.51,0.54,0.523,0.462
0.321,0.777,0.487,0.539,0.528,0.425
0.369,0.736,0.476,0.536,0.529,0.39
0.411,0.688,0.473,0.533,0.524,0.36
0.438,0.632,0.469,0.527,0.515,0.335
0.447,0.556,0.463,0.519,0.504,0.311
0.452,0.423,0.446,0.511,0.492,0.289
0.49,0.259,0.422,0.505,0.48,0.272
0.549,0.125,0.394,0.5,0.469,0.273
