aX,aY,aZ,gX,gY,gZ
0.516,0.366,0.551,0.499,0.504,0.522
0.54,0.388,0.53,0.496,0.511,0.515
0.549,0.385,0.507,0.496,0.512,0.509
0.541,0.373,0.491,0.496,0.508,0.506
0.532,0.365,0.487,0.494,0.503,0.505
0.525,0.361,0.483,0.494,0.5,0.506

0.34,0,0.527,0.434,0.519,0.283
0.452,0,0.484,0.411,0.526,0.329
0.507,0.093,0.472,0.39,0.52,0.385
0.493,0.314,0.499,0.395,0.504,0.437
0.466,0.445,0.567,0.436,0.49,0.474
0.449,0.422,0.605,0.501,0.486,0.499
0.452,0.33,0.599,0.559,0.494,0.519
0.482,0.24,0.581,0.585,0.507,0.535
0.494,0.201,0.57,0.579,0.513,0.542
0.475,0.233,0.555,0.548,0.51,0.539
0.472,0.29,0.548,0.514,0.506,0.526
0.483,0.34,0.543,0.489,0.503,0.511
0.478,0.378,0.53,0.479,0.502,0.504
0.476,0.404,0.512,0.481,0.505,0.504
0.493,0.406,0.503,0.491,0.509,0.506

0.262,0,0.508,0.449,0.559,0.295
0.5,0.004,0.365,0.469,0.586,0.376
0.661,0.083,0.314,0.476,0.58,0.459
0.613,0.178,0.348,0.471,0.527,0.504
0.491,0.318,0.459,0.465,0.474,0.52
0.417,0.423,0.554,0.473,0.456,0.53
0.419,0.433,0.577,0.494,0.47,0.535
0.452,0.398,0.568,0.509,0.491,0.526
0.461,0.348,0.544,0.51,0.501,0.51
0.466,0.331,0.532,0.499,0.504,0.5
0.459,0.352,0.534,0.486,0.505,0.498
0.45,0.374,0.522,0.481,0.506,0.499
0.458,0.382,0.504,0.485,0.507,0.503
0.474,0.387,0.491,0.491,0.507,0.506
0.481,0.391,0.488,0.496,0.503,0.509

0.269,0.438,0.595,0.439,0.49,0.258
0.188,0.39,0.638,0.439,0.502,0.252
0.156,0.24,0.63,0.461,0.524,0.266
0.242,0.077,0.52,0.497,0.555,0.31
0.493,0.023,0.403,0.517,0.584,0.379
0.643,0,0.343,0.509,0.575,0.441
0.607,0.054,0.36,0.476,0.532,0.481
0.495,0.216,0.426,0.438,0.488,0.504
0.432,0.391,0.498,0.42,0.472,0.522
0.432,0.492,0.53,0.43,0.479,0.53
0.467,0.503,0.541,0.456,0.491,0.526
0.48,0.461,0.539,0.482,0.497,0.515
0.468,0.407,0.538,0.496,0.496,0.507
0.459,0.376,0.548,0.5,0.494,0.503
0.444,0.371,0.556,0.5,0.492,0.504

0.254,0.096,0.527,0.44,0.552,0.268
0.326,0,0.463,0.442,0.563,0.291
0.482,0,0.336,0.427,0.572,0.345
0.559,0.049,0.316,0.393,0.564,0.418
0.533,0.28,0.378,0.386,0.534,0.477
0.475,0.44,0.458,0.416,0.501,0.505
0.463,0.487,0.53,0.471,0.485,0.514
0.477,0.434,0.546,0.528,0.49,0.519
0.489,0.341,0.532,0.561,0.501,0.521
0.492,0.272,0.528,0.562,0.507,0.52
0.473,0.257,0.524,0.538,0.506,0.516
0.459,0.286,0.523,0.507,0.505,0.51
0.455,0.332,0.521,0.484,0.504,0.505
0.454,0.372,0.514,0.473,0.505,0.503
0.456,0.403,0.5,0.473,0.508,0.504

0.401,0.076,0.493,0.44,0.552,0.347
0.454,0.105,0.464,0.444,0.55,0.392
0.487,0.183,0.452,0.453,0.54,0.436
0.489,0.288,0.465,0.465,0.523,0.471
0.479,0.366,0.495,0.484,0.508,0.492
0.472,0.383,0.521,0.509,0.499,0.5
0.477,0.358,0.53,0.53,0.5,0.503
0.482,0.321,0.534,0.536,0.504,0.504
0.474,0.299,0.537,0.527,0.507,0.502
0.456,0.308,0.537,0.51,0.508,0.5
0.446,0.33,0.532,0.495,0.51,0.497
0.449,0.346,0.518,0.487,0.513,0.497
0.459,0.365,0.5,0.486,0.514,0.498
0.471,0.382,0.488,0.489,0.514,0.501
0.479,0.391,0.485,0.494,0.51,0.504

0.202,0.15,0.581,0.449,0.507,0.256
0.252,0,0.524,0.456,0.525,0.28
0.42,0,0.432,0.463,0.544,0.338
0.556,0.089,0.404,0.471,0.547,0.413
0.557,0.185,0.409,0.487,0.522,0.478
0.486,0.254,0.469,0.503,0.489,0.514
0.441,0.279,0.545,0.517,0.47,0.522
0.445,0.273,0.581,0.522,0.472,0.52
