aX,aY,aZ,gX,gY,gZ
0.716,0.402,0.112,0.519,0.361,0.5
0.58,0.402,0.045,0.518,0.306,0.505
0.374,0.394,0.035,0.522,0.258,0.511
0.154,0.333,0.116,0.526,0.225,0.521
0.06,0.258,0.259,0.528,0.218,0.527
0.138,0.273,0.467,0.514,0.24,0.521
0.223,0.346,0.646,0.493,0.273,0.518
0.201,0.413,0.74,0.479,0.309,0.517
0.192,0.441,0.771,0.475,0.358,0.508
0.272,0.423,0.74,0.48,0.413,0.49
0.384,0.367,0.69,0.489,0.455,0.479
0.436,0.33,0.65,0.496,0.475,0.486
0.447,0.33,0.639,0.501,0.48,0.501
0.452,0.344,0.649,0.506,0.485,0.515
0.451,0.36,0.656,0.509,0.492,0.524

0.74,0.36,0.103,0.516,0.358,0.512
0.597,0.341,0.069,0.516,0.302,0.529
0.416,0.317,0.039,0.522,0.257,0.547
0.151,0.281,0.082,0.524,0.221,0.557
0,0.239,0.224,0.521,0.204,0.557
0.069,0.287,0.475,0.508,0.219,0.548
0.191,0.363,0.618,0.493,0.258,0.538
0.236,0.428,0.702,0.482,0.305,0.531
0.256,0.451,0.742,0.477,0.348,0.52
0.296,0.451,0.732,0.477,0.389,0.503
0.349,0.432,0.707,0.48,0.424,0.488
0.387,0.401,0.692,0.488,0.447,0.485
0.398,0.378,0.691,0.498,0.461,0.492
0.411,0.364,0.697,0.507,0.474,0.503
0.428,0.361,0.693,0.512,0.489,0.512

0.757,0.403,0.241,0.522,0.458,0.496
0.792,0.397,0.165,0.522,0.422,0.498
0.75,0.399,0.109,0.518,0.374,0.498
0.646,0.394,0.066,0.516,0.322,0.503
0.487,0.366,0.014,0.522,0.275,0.513
0.231,0.339,0.056,0.526,0.233,0.525
0.02,0.271,0.186,0.527,0.21,0.535
0.007,0.265,0.393,0.516,0.218,0.528
0.15,0.355,0.641,0.492,0.253,0.513
0.211,0.447,0.779,0.474,0.297,0.508
0.182,0.454,0.798,0.468,0.349,0.504
0.261,0.423,0.723,0.469,0.407,0.483
0.409,0.379,0.64,0.472,0.451,0.465
0.474,0.358,0.593,0.477,0.463,0.468
0.457,0.35,0.597,0.486,0.458,0.485

0.752,0.42,0.156,0.516,0.484,0.501
0.817,0.37,0.085,0.528,0.45,0.512
0.811,0.329,0.05,0.527,0.4,0.522
0.74,0.314,0.031,0.517,0.342,0.526
0.555,0.297,0.038,0.51,0.285,0.535
0.374,0.288,0.034,0.506,0.238,0.555
0.163,0.337,0,0.5,0.197,0.566
0,0.44,0.001,0.491,0.163,0.561
0,0.451,0.174,0.494,0.153,0.547
0,0.378,0.433,0.506,0.181,0.536
0.001,0.336,0.673,0.512,0.236,0.53
0.038,0.328,0.84,0.505,0.291,0.527
0.06,0.365,0.925,0.491,0.347,0.513
0.15,0.41,0.895,0.479,0.409,0.49
0.259,0.423,0.814,0.481,0.458,0.474

0.675,0.336,0,0.542,0.321,0.519
0.479,0.315,0.001,0.536,0.264,0.525
0.28,0.287,0,0.532,0.218,0.537
0.093,0.273,0,0.529,0.181,0.549
0,0.283,0.062,0.517,0.155,0.547
0,0.303,0.229,0.5,0.155,0.538
0,0.319,0.475,0.488,0.193,0.53
0.04,0.395,0.694,0.476,0.252,0.526
0.089,0.45,0.807,0.476,0.309,0.52
0.107,0.452,0.855,0.482,0.364,0.505
0.196,0.421,0.83,0.49,0.421,0.481
0.304,0.401,0.782,0.495,0.467,0.465
0.373,0.382,0.726,0.5,0.493,0.465
0.427,0.363,0.682,0.507,0.507,0.475
