aX,aY,aZ,gX,gY,gZ
0.412,0.701,0.227,0.076,0.431,0.486
0.251,0.937,0.433,0.144,0.448,0.531
0.143,1,0.575,0.257,0.482,0.578
0.225,1,0.629,0.388,0.533,0.604
0.34,0.888,0.606,0.486,0.57,0.594
0.485,0.694,0.564,0.534,0.584,0.557

0.64,0.126,0.245,0.346,0.461,0.458
0.66,0.117,0.168,0.284,0.444,0.448
0.666,0.153,0.079,0.218,0.426,0.439
0.665,0.226,0.001,0.156,0.41,0.434
0.649,0.314,0,0.107,0.397,0.437
0.603,0.391,0,0.078,0.389,0.445
0.547,0.449,0,0.071,0.388,0.458
0.489,0.508,0.034,0.083,0.395,0.478
0.413,0.615,0.161,0.115,0.406,0.509
0.298,0.769,0.336,0.17,0.42,0.55
0.214,0.9,0.499,0.249,0.442,0.588
0.25,0.969,0.602,0.339,0.474,0.599
0.353,0.936,0.634,0.417,0.502,0.576
0.411,0.819,0.64,0.468,0.516,0.536
0.43,0.692,0.642,0.494,0.521,0.5

0.625,0.121,0.246,0.284,0.448,0.437
0.644,0.141,0.16,0.222,0.436,0.426
0.636,0.201,0.08,0.161,0.422,0.421
0.612,0.28,0.026,0.11,0.412,0.421
0.597,0.338,0.006,0.078,0.409,0.428
0.566,0.389,0.015,0.066,0.41,0.44
0.501,0.486,0.075,0.072,0.414,0.464
0.39,0.643,0.214,0.1,0.423,0.5
0.239,0.805,0.365,0.163,0.443,0.544
0.171,0.963,0.507,0.258,0.478,0.586
0.24,0.987,0.58,0.369,0.522,0.611
0.37,0.887,0.559,0.463,0.554,0.604
0.52,0.743,0.534,0.512,0.564,0.572
0.568,0.619,0.553,0.517,0.548,0.53
0.508,0.54,0.593,0.5,0.521,0.494

0.655,0.195,0.209,0.292,0.447,0.429
0.691,0.173,0.126,0.232,0.432,0.413
0.723,0.178,0.011,0.167,0.416,0.397
0.716,0.239,0,0.103,0.397,0.387
0.677,0.326,0,0.051,0.38,0.39
0.609,0.415,0,0.021,0.374,0.408
0.515,0.509,0,0.016,0.379,0.438
0.42,0.611,0.032,0.038,0.391,0.473
0.326,0.768,0.218,0.087,0.408,0.512
0.201,0.964,0.403,0.167,0.432,0.551
0.169,1,0.544,0.281,0.469,0.577
0.306,1,0.583,0.406,0.516,0.578
0.438,0.911,0.566,0.501,0.544,0.559
0.516,0.698,0.569,0.548,0.547,0.524
0.524,0.532,0.602,0.548,0.533,0.489

0.613,0.187,0.244,0.322,0.473,0.454
0.63,0.169,0.179,0.27,0.461,0.445
0.639,0.153,0.101,0.217,0.448,0.436
0.645,0.156,0.009,0.162,0.436,0.428
0.628,0.217,0,0.109,0.426,0.424
0.6,0.292,0,0.069,0.42,0.429
0.557,0.355,0,0.051,0.423,0.442
0.489,0.421,0,0.059,0.434,0.465
0.418,0.52,0.112,0.087,0.45,0.5
0.354,0.654,0.263,0.136,0.467,0.538
0.289,0.785,0.382,0.207,0.483,0.576
0.287,0.889,0.459,0.29,0.505,0.602
0.389,0.914,0.502,0.372,0.526,0.601
0.494,0.867,0.514,0.435,0.531,0.575
0.508,0.797,0.545,0.469,0.52,0.541

0.593,0.235,0.316,0.38,0.47,0.459
0.613,0.218,0.272,0.336,0.461,0.446
0.637,0.206,0.219,0.286,0.449,0.432
0.663,0.192,0.151,0.235,0.436,0.418
0.693,0.187,0.059,0.178,0.422,0.405
0.699,0.23,0,0.118,0.407,0.396
0.675,0.318,0,0.066,0.392,0.394
0.633,0.412,0,0.033,0.386,0.401
0.567,0.495,0,0.029,0.389,0.419
0.471,0.626,0.072,0.053,0.397,0.45
0.313,0.824,0.288,0.111,0.411,0.498
0.14,0.996,0.5,0.213,0.441,0.557
0.147,1,0.634,0.344,0.492,0.604
0.282,0.939,0.632,0.46,0.539,0.611
0.46,0.767,0.589,0.521,0.56,0.576

0.625,0.156,0.123,0.236,0.444,0.473
0.633,0.142,0.023,0.178,0.435,0.47
0.614,0.214,0,0.112,0.425,0.464
0.596,0.347,0,0.054,0.415,0.457
0.614,0.472,0,0.023,0.412,0.45
0.624,0.61,0,0.023,0.412,0.448
0.594,0.776,0.01,0.058,0.409,0.466
0.481,0.918,0.262,0.135,0.407,0.505
0.313,1,0.504,0.252,0.415,0.56
0.244,0.974,0.657,0.387,0.446,0.609
0.292,0.8,0.704,0.503,0.486,0.626
0.382,0.598,0.713,0.561,0.516,0.607
0.463,0.454,0.698,0.554,0.526,0.57
0.487,0.423,0.667,0.507,0.517,0.532
