aX,aY,aZ,gX,gY,gZ
0.343,0.61,0.59,0.568,0.506,0.637
0.372,0.691,0.589,0.525,0.522,0.611
0.413,0.763,0.578,0.502,0.533,0.584
0.431,0.782,0.571,0.499,0.531,0.562
0.433,0.757,0.568,0.506,0.523,0.546

0.177,0.585,0.564,0.543,0.52,0.778
0.087,0.737,0.549,0.544,0.54,0.785
0.096,0.933,0.509,0.541,0.567,0.777
0.246,1,0.455,0.544,0.589,0.751
0.405,1,0.421,0.552,0.595,0.708
0.515,1,0.408,0.554,0.586,0.653
0.557,0.911,0.435,0.555,0.572,0.595
0.517,0.818,0.446,0.557,0.55,0.551
0.475,0.742,0.466,0.556,0.521,0.53
0.469,0.668,0.51,0.553,0.5,0.522
0.463,0.616,0.543,0.543,0.494,0.515
0.456,0.596,0.544,0.527,0.497,0.507
0.443,0.598,0.534,0.51,0.502,0.497
0.426,0.61,0.528,0.498,0.502,0.49
0.42,0.622,0.529,0.491,0.499,0.487

0.044,0.683,0.488,0.508,0.585,0.786
0,0.869,0.49,0.51,0.602,0.785
0.061,1,0.478,0.516,0.616,0.76
0.249,1,0.429,0.524,0.627,0.712
0.501,1,0.368,0.524,0.634,0.647
0.651,1,0.344,0.523,0.622,0.58
0.616,0.999,0.35,0.535,0.583,0.525
0.509,0.883,0.383,0.567,0.533,0.495
0.441,0.711,0.435,0.594,0.497,0.487
0.42,0.577,0.482,0.597,0.482,0.488
0.402,0.509,0.501,0.575,0.484,0.488
0.39,0.495,0.509,0.545,0.492,0.486
0.386,0.518,0.518,0.516,0.499,0.485
0.389,0.561,0.519,0.494,0.5,0.485
0.401,0.6,0.521,0.481,0.499,0.487

0,0.823,0.447,0.46,0.573,0.802
0,0.995,0.37,0.449,0.608,0.797
0.128,1,0.343,0.456,0.626,0.774
0.305,1,0.379,0.481,0.621,0.732
0.518,1,0.367,0.514,0.601,0.675
0.601,1,0.306,0.563,0.576,0.612
0.541,1,0.29,0.62,0.551,0.555
0.448,0.737,0.347,0.657,0.522,0.519
0.411,0.465,0.428,0.653,0.494,0.512
0.449,0.374,0.464,0.601,0.488,0.518
0.474,0.441,0.462,0.525,0.501,0.52
0.499,0.589,0.46,0.465,0.512,0.506
0.482,0.718,0.474,0.441,0.507,0.491
0.441,0.763,0.497,0.448,0.496,0.485
0.414,0.732,0.52,0.471,0.49,0.483

0,0.632,0.52,0.515,0.539,0.806
0,0.886,0.49,0.495,0.568,0.796
0.069,1,0.439,0.466,0.601,0.759
0.417,1,0.35,0.447,0.614,0.699
0.651,1,0.299,0.446,0.597,0.623
0.635,1,0.322,0.472,0.553,0.556
0.471,0.999,0.381,0.515,0.501,0.518
0.401,0.833,0.464,0.552,0.471,0.506
