aX,aY,aZ,gX,gY,gZ
0.443,0.563,0.5,0.505,0.513,0.511
0.443,0.56,0.508,0.501,0.513,0.509
0.442,0.562,0.514,0.497,0.512,0.507
0.439,0.568,0.517,0.493,0.51,0.505
0.435,0.581,0.518,0.489,0.509,0.504
0.432,0.596,0.519,0.486,0.509,0.503
0.431,0.609,0.522,0.485,0.509,0.503

0.691,0.525,0.832,0.507,0.432,0.475
0.738,0.502,0.809,0.506,0.399,0.463
0.766,0.51,0.764,0.502,0.366,0.446
0.766,0.556,0.691,0.501,0.337,0.427
0.767,0.606,0.614,0.505,0.317,0.413
0.789,0.66,0.547,0.512,0.307,0.407
0.782,0.728,0.48,0.517,0.302,0.405
0.707,0.767,0.384,0.519,0.3,0.408
0.554,0.784,0.249,0.514,0.304,0.421
0.387,0.788,0.128,0.5,0.32,0.443
0.288,0.754,0.096,0.491,0.355,0.469
0.293,0.726,0.129,0.485,0.401,0.492
0.354,0.707,0.194,0.491,0.44,0.503
0.39,0.687,0.259,0.503,0.467,0.504
0.417,0.663,0.31,0.509,0.482,0.506
0.429,0.647,0.347,0.51,0.49,0.511
0.436,0.632,0.376,0.51,0.497,0.513
0.443,0.615,0.403,0.512,0.503,0.514
0.449,0.597,0.427,0.513,0.507,0.514
0.45,0.577,0.442,0.512,0.509,0.515
0.448,0.556,0.455,0.508,0.51,0.516
0.449,0.54,0.469,0.503,0.512,0.515
0.451,0.531,0.486,0.499,0.513,0.513
0.453,0.533,0.502,0.494,0.514,0.509
0.452,0.544,0.515,0.488,0.512,0.505
0.449,0.56,0.525,0.485,0.511,0.502
0.447,0.579,0.534,0.482,0.509,0.499
0.447,0.599,0.541,0.482,0.508,0.497
0.447,0.614,0.546,0.484,0.507,0.496
0.447,0.621,0.547,0.487,0.505,0.495

0.621,0.548,0.794,0.505,0.483,0.491
0.688,0.547,0.85,0.509,0.463,0.482
0.746,0.532,0.871,0.515,0.432,0.468
0.786,0.527,0.842,0.52,0.393,0.45
0.807,0.559,0.772,0.522,0.356,0.427
0.805,0.626,0.679,0.526,0.325,0.406
0.809,0.669,0.589,0.536,0.307,0.392
0.823,0.702,0.509,0.544,0.298,0.386
0.807,0.734,0.434,0.544,0.296,0.387
0.721,0.739,0.36,0.534,0.298,0.395
0.595,0.725,0.264,0.512,0.305,0.414
0.459,0.702,0.171,0.484,0.319,0.442
0.368,0.694,0.108,0.464,0.343,0.467
0.331,0.718,0.094,0.466,0.379,0.475
0.333,0.748,0.136,0.487,0.42,0.471
0.359,0.737,0.202,0.509,0.457,0.47
0.394,0.697,0.265,0.516,0.479,0.48
0.416,0.664,0.309,0.51,0.49,0.495
0.423,0.65,0.341,0.5,0.498,0.505
0.433,0.649,0.375,0.498,0.507,0.509
0.447,0.642,0.41,0.501,0.516,0.509
0.46,0.621,0.443,0.507,0.522,0.51
0.468,0.595,0.472,0.51,0.525,0.512
0.471,0.573,0.496,0.508,0.525,0.513
0.474,0.561,0.513,0.504,0.524,0.513
0.472,0.553,0.527,0.501,0.521,0.511
0.466,0.552,0.536,0.498,0.518,0.508
0.462,0.557,0.543,0.494,0.515,0.504
0.46,0.568,0.551,0.491,0.513,0.501
0.459,0.584,0.558,0.487,0.511,0.499

0.712,0.52,0.863,0.502,0.434,0.467
0.759,0.519,0.847,0.507,0.4,0.449
0.794,0.534,0.792,0.511,0.366,0.426
0.807,0.576,0.711,0.516,0.338,0.404
0.805,0.629,0.625,0.524,0.318,0.387
0.804,0.67,0.55,0.531,0.306,0.379
0.79,0.699,0.483,0.533,0.302,0.379
0.751,0.708,0.408,0.526,0.302,0.387
