aX,aY,aZ,gX,gY,gZ
0.662,0.499,0.748,0.513,0.552,0.522
0.611,0.493,0.711,0.518,0.535,0.504
0.581,0.516,0.695,0.517,0.525,0.492
0.561,0.546,0.691,0.512,0.517,0.488
0.546,0.582,0.689,0.505,0.51,0.488
0.534,0.607,0.684,0.5,0.503,0.492
0.527,0.616,0.67,0.497,0.497,0.497
0.52,0.61,0.648,0.496,0.492,0.502
0.513,0.601,0.623,0.495,0.488,0.504
0.504,0.595,0.6,0.494,0.486,0.505
0.493,0.595,0.583,0.493,0.485,0.504
0.482,0.597,0.57,0.494,0.485,0.503
0.47,0.596,0.56,0.495,0.486,0.502
0.463,0.592,0.549,0.497,0.486,0.502
0.455,0.59,0.541,0.498,0.487,0.501
0.447,0.592,0.536,0.498,0.489,0.5
0.445,0.594,0.536,0.499,0.491,0.5

0.281,0.693,0.276,0.498,0.538,0.512
0.312,0.692,0.252,0.504,0.565,0.518
0.352,0.673,0.231,0.513,0.592,0.521
0.417,0.65,0.223,0.523,0.619,0.522
0.515,0.614,0.244,0.529,0.645,0.524
0.601,0.587,0.301,0.526,0.663,0.531
0.645,0.602,0.375,0.511,0.669,0.54
0.668,0.642,0.456,0.493,0.667,0.55
0.692,0.656,0.559,0.482,0.661,0.559
0.713,0.651,0.666,0.479,0.648,0.564
0.727,0.615,0.744,0.484,0.627,0.562
0.716,0.555,0.783,0.496,0.6,0.55
0.68,0.506,0.782,0.506,0.572,0.531
0.637,0.488,0.755,0.511,0.546,0.512
0.593,0.503,0.72,0.511,0.527,0.498
0.562,0.536,0.694,0.507,0.514,0.49
0.541,0.577,0.678,0.503,0.506,0.487
0.522,0.605,0.665,0.501,0.501,0.488
0.511,0.618,0.653,0.501,0.498,0.491
0.509,0.616,0.639,0.501,0.495,0.496
0.507,0.605,0.623,0.5,0.493,0.5
0.502,0.59,0.603,0.498,0.49,0.502
0.493,0.587,0.588,0.495,0.488,0.503
0.484,0.595,0.577,0.493,0.486,0.503
0.472,0.599,0.568,0.493,0.486,0.502
0.464,0.599,0.558,0.495,0.486,0.5
0.456,0.594,0.546,0.498,0.487,0.499
0.445,0.592,0.538,0.5,0.488,0.497
0.439,0.594,0.534,0.501,0.49,0.496
0.437,0.598,0.535,0.502,0.493,0.495

0.328,0.672,0.342,0.5,0.48,0.498
0.282,0.683,0.286,0.504,0.496,0.501
0.248,0.686,0.234,0.509,0.519,0.506
0.244,0.686,0.195,0.512,0.549,0.514
0.29,0.683,0.179,0.512,0.583,0.524
0.356,0.679,0.169,0.514,0.616,0.533
0.466,0.671,0.161,0.517,0.648,0.539
0.612,0.633,0.199,0.523,0.678,0.544
0.729,0.585,0.294,0.523,0.698,0.549
0.777,0.569,0.424,0.511,0.704,0.554
0.786,0.59,0.556,0.493,0.694,0.558
0.766,0.63,0.679,0.482,0.674,0.556
0.741,0.645,0.771,0.486,0.645,0.551
0.723,0.588,0.817,0.502,0.614,0.542
0.702,0.502,0.816,0.517,0.583,0.531
0.67,0.451,0.776,0.522,0.554,0.516
0.616,0.45,0.729,0.516,0.53,0.501
0.573,0.491,0.702,0.505,0.516,0.491
0.55,0.548,0.691,0.496,0.508,0.487
0.531,0.593,0.679,0.492,0.502,0.488
0.516,0.614,0.667,0.493,0.499,0.491
0.511,0.614,0.658,0.495,0.497,0.494
0.511,0.612,0.653,0.496,0.496,0.497
0.508,0.606,0.641,0.496,0.493,0.5
0.502,0.6,0.623,0.496,0.489,0.502
0.497,0.592,0.602,0.495,0.486,0.503
0.486,0.59,0.583,0.494,0.484,0.503
0.474,0.593,0.568,0.493,0.483,0.502
0.461,0.598,0.558,0.493,0.484,0.5
0.451,0.597,0.549,0.496,0.485,0.499

0.27,0.748,0.296,0.506,0.512,0.506
0.269,0.749,0.26,0.513,0.537,0.517
0.321,0.725,0.239,0.522,0.568,0.529
0.401,0.674,0.231,0.533,0.598,0.536
0.483,0.606,0.239,0.539,0.623,0.539
0.557,0.548,0.273,0.534,0.642,0.543
0.607,0.544,0.333,0.516,0.653,0.549
0.642,0.599,0.41,0.492,0.656,0.553
0.665,0.653,0.508,0.475,0.652,0.558
0.69,0.678,0.62,0.469,0.643,0.562
0.708,0.674,0.715,0.474,0.626,0.562
0.716,0.623,0.767,0.487,0.603,0.557
0.701,0.543,0.775,0.503,0.577,0.544
0.666,0.481,0.754,0.513,0.553,0.526
0.618,0.478,0.726,0.513,0.532,0.509
0.577,0.507,0.699,0.509,0.518,0.496
0.552,0.541,0.678,0.506,0.509,0.489
0.528,0.578,0.659,0.502,0.503,0.486
0.509,0.608,0.644,0.501,0.499,0.488
0.5,0.624,0.634,0.5,0.498,0.492
0.501,0.619,0.626,0.499,0.497,0.498
0.505,0.602,0.616,0.498,0.496,0.503
0.504,0.587,0.602,0.496,0.494,0.506
