aX,aY,aZ,gX,gY,gZ
0.603,0,0.414,0.488,0.486,0.544
0.628,0,0.434,0.464,0.488,0.511
0.627,0.017,0.446,0.457,0.49,0.468
0.602,0.094,0.437,0.465,0.494,0.421
0.588,0.153,0.419,0.478,0.503,0.381
0.6,0.212,0.403,0.487,0.517,0.351
0.632,0.305,0.405,0.487,0.531,0.328
0.666,0.415,0.421,0.484,0.543,0.311
0.69,0.581,0.467,0.482,0.552,0.3
0.659,0.801,0.533,0.485,0.555,0.295
0.554,0.974,0.591,0.499,0.555,0.303
0.444,1,0.652,0.517,0.555,0.33
0.383,1,0.733,0.526,0.551,0.376
0.365,0.961,0.77,0.526,0.537,0.433
0.389,0.815,0.751,0.516,0.514,0.486
0.401,0.709,0.726,0.496,0.492,0.522
0.385,0.645,0.688,0.48,0.476,0.54
0.364,0.592,0.645,0.475,0.466,0.546
0.354,0.542,0.595,0.482,0.465,0.545
0.348,0.491,0.547,0.493,0.469,0.539
0.347,0.462,0.518,0.503,0.478,0.53
0.349,0.46,0.508,0.508,0.488,0.521
0.356,0.474,0.511,0.511,0.495,0.514
0.37,0.485,0.521,0.513,0.501,0.51
0.384,0.485,0.528,0.514,0.503,0.51
0.393,0.478,0.531,0.512,0.502,0.511
0.399,0.471,0.53,0.509,0.5,0.513
0.396,0.458,0.525,0.507,0.498,0.514
0.39,0.443,0.52,0.504,0.496,0.515

0.59,0.051,0.473,0.476,0.482,0.527
0.585,0.1,0.49,0.46,0.479,0.501
0.579,0.156,0.489,0.461,0.479,0.473
0.568,0.173,0.464,0.477,0.484,0.442
0.556,0.161,0.428,0.494,0.493,0.413
0.557,0.178,0.404,0.499,0.505,0.389
0.57,0.248,0.398,0.495,0.517,0.369
0.589,0.321,0.405,0.489,0.529,0.353
0.623,0.373,0.42,0.484,0.538,0.342
0.656,0.437,0.453,0.477,0.543,0.333
0.661,0.588,0.504,0.468,0.543,0.325
0.606,0.805,0.562,0.466,0.537,0.32
0.496,0.979,0.614,0.483,0.532,0.327
0.373,1,0.641,0.513,0.53,0.347
0.294,1,0.633,0.539,0.528,0.383
0.293,0.887,0.623,0.547,0.525,0.431
0.344,0.762,0.64,0.53,0.518,0.481
0.372,0.705,0.665,0.498,0.503,0.518
0.375,0.671,0.676,0.472,0.486,0.542
0.374,0.627,0.659,0.464,0.474,0.553
0.366,0.558,0.607,0.473,0.469,0.553
0.357,0.488,0.55,0.488,0.471,0.545
0.356,0.451,0.516,0.5,0.479,0.533
0.364,0.444,0.507,0.507,0.489,0.522
0.377,0.454,0.513,0.512,0.497,0.513
0.39,0.46,0.516,0.515,0.501,0.508
0.396,0.464,0.515,0.515,0.502,0.507
0.394,0.464,0.51,0.513,0.501,0.508
0.391,0.451,0.504,0.511,0.499,0.511
0.391,0.441,0.504,0.507,0.499,0.513

0.591,0.21,0.449,0.503,0.486,0.571
0.598,0,0.432,0.485,0.487,0.552
0.635,0,0.459,0.467,0.49,0.522
0.651,0,0.495,0.457,0.491,0.478
0.65,0.02,0.504,0.462,0.489,0.426
0.643,0.071,0.48,0.477,0.49,0.379
0.654,0.151,0.453,0.486,0.493,0.341
0.676,0.275,0.431,0.485,0.498,0.313
0.696,0.427,0.419,0.482,0.504,0.296
0.678,0.646,0.427,0.484,0.51,0.287
0.592,0.863,0.444,0.499,0.518,0.287
0.477,0.992,0.465,0.525,0.532,0.302
0.401,1,0.524,0.548,0.548,0.336
0.365,1,0.613,0.555,0.556,0.383
0.352,0.934,0.678,0.543,0.549,0.44
0.376,0.849,0.705,0.515,0.53,0.496
0.386,0.765,0.707,0.487,0.508,0.537
0.379,0.68,0.688,0.472,0.491,0.558
0.378,0.594,0.653,0.469,0.48,0.564
0.369,0.513,0.605,0.476,0.476,0.561
0.36,0.465,0.562,0.485,0.477,0.551
0.36,0.447,0.536,0.494,0.483,0.538
0.365,0.446,0.523,0.502,0.491,0.527
0.375,0.451,0.521,0.508,0.498,0.519
0.387,0.457,0.524,0.512,0.503,0.513
0.4,0.458,0.528,0.513,0.506,0.511
0.407,0.454,0.529,0.513,0.505,0.511
0.406,0.452,0.529,0.51,0.504,0.512
0.398,0.448,0.529,0.507,0.501,0.513
0.398,0.43,0.525,0.505,0.5,0.515

0.588,0.146,0.453,0.516,0.5,0.567
0.599,0.055,0.458,0.499,0.498,0.554
0.616,0.001,0.481,0.477,0.495,0.536
0.65,0,0.509,0.46,0.492,0.51
0.676,0.001,0.526,0.455,0.488,0.472
0.667,0.061,0.515,0.462,0.484,0.425
0.644,0.143,0.479,0.475,0.485,0.38
0.645,0.253,0.445,0.487,0.493,0.344
0.658,0.365,0.415,0.495,0.504,0.319
0.67,0.47,0.402,0.499,0.516,0.301
0.666,0.594,0.419,0.501,0.528,0.292
0.632,0.748,0.468,0.5,0.536,0.292
0.558,0.892,0.531,0.501,0.54,0.304
0.455,0.998,0.613,0.507,0.542,0.328
0.367,1,0.679,0.514,0.537,0.366
0.314,1,0.694,0.519,0.524,0.413
0.312,0.871,0.658,0.514,0.507,0.466
0.336,0.752,0.624,0.496,0.494,0.511
0.34,0.676,0.611,0.477,0.484,0.538
0.346,0.616,0.602,0.47,0.481,0.55
0.353,0.559,0.581,0.476,0.481,0.551
0.359,0.504,0.555,0.488,0.485,0.545
0.366,0.469,0.534,0.499,0.491,0.536
0.374,0.46,0.524,0.506,0.496,0.526
0.381,0.47,0.522,0.509,0.5,0.518
0.39,0.48,0.522,0.511,0.503,0.514
0.398,0.485,0.523,0.513,0.504,0.513
0.4,0.481,0.522,0.513,0.504,0.514
0.399,0.471,0.517,0.512,0.503,0.516
0.395,0.458,0.514,0.511,0.502,0.518

0.625,0.019,0.449,0.47,0.484,0.517
0.63,0.051,0.467,0.46,0.485,0.483
0.624,0.084,0.477,0.468,0.489,0.443
