aX,aY,aZ,gX,gY,gZ
0.498,0.401,0.486,0.504,0.503,0.492
0.505,0.389,0.488,0.502,0.502,0.495
0.507,0.382,0.489,0.501,0.501,0.496
0.505,0.379,0.489,0.5,0.499,0.496

0.633,0.6,0.604,0.509,0.512,0.634
0.719,0.556,0.62,0.497,0.5,0.657
0.746,0.387,0.573,0.502,0.478,0.672
0.712,0.251,0.509,0.505,0.456,0.673
0.662,0.132,0.436,0.503,0.441,0.659
0.559,0,0.351,0.503,0.436,0.635
0.443,0,0.283,0.499,0.444,0.601
0.406,0.007,0.302,0.487,0.469,0.557
0.466,0.164,0.378,0.485,0.499,0.518
0.51,0.244,0.45,0.502,0.516,0.493
0.513,0.251,0.504,0.521,0.52,0.482
0.527,0.237,0.528,0.525,0.517,0.479
0.535,0.26,0.528,0.513,0.51,0.482
0.532,0.313,0.51,0.495,0.502,0.488
0.52,0.358,0.489,0.483,0.497,0.494
0.506,0.372,0.475,0.481,0.495,0.497
0.491,0.36,0.467,0.485,0.494,0.496
0.483,0.346,0.463,0.49,0.494,0.492
0.483,0.356,0.46,0.492,0.495,0.486
0.487,0.388,0.455,0.492,0.496,0.482
0.485,0.415,0.457,0.493,0.497,0.481
0.484,0.422,0.46,0.495,0.498,0.484
0.483,0.419,0.467,0.498,0.499,0.487
0.484,0.413,0.471,0.499,0.499,0.49
0.486,0.409,0.475,0.499,0.499,0.492
0.49,0.405,0.476,0.499,0.499,0.493
0.491,0.399,0.479,0.499,0.498,0.495
0.495,0.39,0.481,0.499,0.498,0.495
0.498,0.382,0.48,0.5,0.498,0.495
0.501,0.377,0.48,0.501,0.498,0.494

0.833,0.425,0.608,0.529,0.484,0.679
0.832,0.195,0.546,0.534,0.453,0.686
0.737,0.009,0.443,0.52,0.425,0.682
0.591,0,0.324,0.493,0.413,0.667
0.464,0,0.268,0.462,0.423,0.64
0.446,0.056,0.325,0.442,0.451,0.602
0.483,0.195,0.401,0.461,0.477,0.559
0.492,0.227,0.435,0.505,0.489,0.52
0.477,0.193,0.447,0.54,0.493,0.495
0.484,0.182,0.469,0.546,0.498,0.483
0.514,0.215,0.499,0.53,0.504,0.482
0.541,0.296,0.517,0.505,0.504,0.487
0.536,0.358,0.506,0.49,0.498,0.493
0.521,0.373,0.481,0.488,0.493,0.497
0.504,0.362,0.462,0.49,0.49,0.497
0.492,0.35,0.451,0.492,0.49,0.495
0.487,0.354,0.45,0.492,0.492,0.492
0.49,0.372,0.455,0.49,0.494,0.488
0.493,0.393,0.46,0.49,0.496,0.486
0.494,0.405,0.463,0.492,0.496,0.485
0.493,0.406,0.465,0.495,0.496,0.485
0.494,0.405,0.464,0.497,0.496,0.486
0.494,0.403,0.465,0.497,0.497,0.487
0.501,0.403,0.466,0.496,0.498,0.49
0.507,0.406,0.47,0.495,0.499,0.492
0.509,0.4,0.474,0.496,0.499,0.494
0.51,0.388,0.476,0.497,0.499,0.496
0.51,0.378,0.477,0.498,0.5,0.496
0.512,0.373,0.479,0.498,0.5,0.495
0.512,0.373,0.481,0.498,0.501,0.493

0.496,0.905,0.44,0.562,0.49,0.569
0.583,0.691,0.497,0.565,0.504,0.604
0.651,0.672,0.547,0.541,0.509,0.64
0.73,0.693,0.571,0.514,0.505,0.676
0.822,0.623,0.576,0.503,0.494,0.71
0.91,0.386,0.56,0.506,0.482,0.738
0.915,0.095,0.502,0.505,0.468,0.751
0.83,0,0.45,0.489,0.456,0.743
0.673,0,0.426,0.465,0.451,0.713
0.495,0,0.407,0.436,0.457,0.663
0.481,0,0.433,0.4,0.475,0.602
0.548,0.214,0.473,0.39,0.493,0.554
0.552,0.397,0.517,0.424,0.499,0.528
0.528,0.376,0.542,0.483,0.498,0.512
0.525,0.258,0.539,0.534,0.495,0.498
0.513,0.204,0.532,0.553,0.493,0.485
0.523,0.219,0.531,0.546,0.493,0.477
0.54,0.259,0.535,0.53,0.495,0.476
0.55,0.308,0.537,0.514,0.495,0.48
0.545,0.347,0.53,0.503,0.492,0.484
0.531,0.361,0.514,0.498,0.488,0.488
0.515,0.367,0.498,0.496,0.484,0.49
0.505,0.374,0.485,0.496,0.482,0.489
0.507,0.396,0.471,0.497,0.481,0.487
0.499,0.427,0.46,0.499,0.481,0.486
0.487,0.435,0.453,0.504,0.482,0.487
0.481,0.424,0.454,0.51,0.485,0.489
0.478,0.407,0.459,0.513,0.488,0.49
0.48,0.393,0.463,0.513,0.492,0.491
0.486,0.384,0.469,0.511,0.495,0.491

0.491,0.84,0.418,0.552,0.498,0.523
0.507,0.794,0.432,0.563,0.508,0.56
0.559,0.698,0.466,0.564,0.519,0.597
0.62,0.634,0.505,0.549,0.524,0.632
0.681,0.617,0.545,0.524,0.523,0.665
0.758,0.559,0.575,0.506,0.516,0.695
0.839,0.376,0.578,0.5,0.505,0.719
0.86,0.114,0.541,0.495,0.489,0.731
0.768,0,0.485,0.482,0.471,0.723
0.623,0,0.448,0.46,0.462,0.693
0.506,0,0.426,0.437,0.467,0.646
0.482,0,0.434,0.417,0.483,0.593
0.514,0.172,0.474,0.416,0.499,0.546
0.521,0.325,0.521,0.446,0.507,0.513
0.521,0.333,0.548,0.495,0.508,0.492
0.524,0.276,0.555,0.536,0.505,0.478
0.518,0.234,0.55,0.552,0.5,0.469
0.523,0.231,0.536,0.547,0.497,0.466
0.531,0.268,0.526,0.528,0.496,0.469
0.528,0.321,0.517,0.508,0.495,0.477
0.521,0.363,0.507,0.495,0.494,0.485
0.515,0.389,0.499,0.49,0.493,0.492
