aX,aY,aZ,gX,gY,gZ
0.363,0.519,0.535,0.507,0.494,0.514
0.373,0.508,0.524,0.506,0.493,0.515
0.377,0.498,0.513,0.506,0.493,0.515
0.382,0.488,0.506,0.506,0.494,0.514
0.39,0.48,0.501,0.507,0.497,0.513
0.394,0.47,0.498,0.507,0.498,0.511
0.395,0.462,0.498,0.506,0.5,0.51
0.392,0.45,0.499,0.506,0.501,0.509
0.39,0.441,0.5,0.505,0.501,0.508
0.388,0.437,0.501,0.503,0.501,0.508
0.386,0.437,0.503,0.501,0.501,0.508
0.383,0.438,0.505,0.499,0.5,0.507
0.382,0.44,0.508,0.499,0.501,0.505
0.382,0.444,0.51,0.499,0.501,0.503
0.379,0.446,0.512,0.499,0.501,0.501
0.38,0.451,0.514,0.499,0.502,0.499
0.38,0.462,0.516,0.499,0.504,0.496

0.57,0.232,0.451,0.473,0.5,0.43
0.562,0.272,0.446,0.475,0.501,0.409
0.562,0.325,0.441,0.477,0.506,0.39
0.565,0.407,0.442,0.475,0.511,0.373
0.555,0.556,0.452,0.473,0.515,0.357
0.519,0.719,0.45,0.478,0.52,0.347
0.457,0.844,0.453,0.489,0.526,0.348
0.391,0.996,0.494,0.494,0.531,0.366
0.342,1,0.567,0.494,0.533,0.4
0.326,0.995,0.658,0.493,0.528,0.448
0.349,0.89,0.716,0.486,0.515,0.49
0.35,0.82,0.717,0.478,0.496,0.508
0.316,0.76,0.671,0.479,0.48,0.51
0.29,0.695,0.609,0.49,0.472,0.509
0.286,0.641,0.565,0.5,0.475,0.507
0.294,0.597,0.538,0.507,0.483,0.506
0.31,0.557,0.526,0.511,0.49,0.507
0.33,0.53,0.523,0.511,0.496,0.508
0.348,0.515,0.522,0.511,0.499,0.509
0.361,0.505,0.515,0.51,0.499,0.509
0.372,0.498,0.505,0.51,0.499,0.509
0.38,0.49,0.497,0.51,0.5,0.509
0.395,0.484,0.492,0.51,0.502,0.508
0.4,0.48,0.493,0.51,0.504,0.506
0.399,0.476,0.496,0.509,0.505,0.505
0.393,0.468,0.499,0.508,0.505,0.505
0.386,0.458,0.502,0.506,0.505,0.505
0.38,0.454,0.505,0.503,0.504,0.507
0.377,0.454,0.509,0.501,0.504,0.507
0.374,0.456,0.513,0.5,0.504,0.507

0.46,0.838,0.506,0.474,0.524,0.397
0.331,0.956,0.59,0.494,0.519,0.429
0.327,0.829,0.63,0.507,0.515,0.468
0.355,0.742,0.663,0.501,0.509,0.495
0.361,0.702,0.674,0.491,0.5,0.505
0.348,0.67,0.654,0.487,0.489,0.506
0.332,0.643,0.626,0.489,0.481,0.505
0.322,0.622,0.6,0.492,0.478,0.506
0.318,0.596,0.576,0.495,0.478,0.508
0.321,0.562,0.557,0.499,0.48,0.51
0.329,0.532,0.542,0.502,0.484,0.511
0.34,0.511,0.53,0.504,0.487,0.511
0.352,0.5,0.521,0.504,0.491,0.51
0.364,0.496,0.512,0.505,0.493,0.509
0.376,0.494,0.506,0.505,0.496,0.509
0.389,0.486,0.5,0.505,0.498,0.508
0.4,0.473,0.497,0.506,0.499,0.508
0.405,0.459,0.496,0.505,0.5,0.507
0.401,0.448,0.497,0.504,0.501,0.507
0.395,0.44,0.496,0.502,0.501,0.506
0.388,0.436,0.496,0.501,0.502,0.505
0.384,0.436,0.498,0.501,0.503,0.503
0.384,0.435,0.502,0.501,0.505,0.502
0.384,0.436,0.506,0.501,0.506,0.5
