aX,aY,aZ,gX,gY,gZ
0.492,0.587,0.506,0.502,0.502,0.5
0.495,0.594,0.513,0.502,0.504,0.499
0.501,0.605,0.523,0.501,0.505,0.499
0.503,0.618,0.531,0.5,0.505,0.498
0.509,0.624,0.535,0.5,0.504,0.499

0.742,0.756,0.57,0.501,0.563,0.307
0.716,1,0.632,0.521,0.561,0.297
0.596,1,0.658,0.557,0.557,0.309
0.507,1,0.654,0.593,0.55,0.355
0.531,0.931,0.653,0.597,0.542,0.426
0.603,0.708,0.667,0.559,0.527,0.494
0.612,0.633,0.686,0.498,0.504,0.535
0.572,0.659,0.687,0.449,0.48,0.552
0.529,0.701,0.659,0.432,0.461,0.555
0.498,0.698,0.601,0.448,0.455,0.549
0.484,0.658,0.547,0.481,0.462,0.535
0.483,0.615,0.511,0.512,0.477,0.517
0.49,0.58,0.496,0.531,0.489,0.504
0.499,0.558,0.49,0.534,0.496,0.497
0.499,0.56,0.49,0.524,0.498,0.496
0.494,0.588,0.503,0.508,0.498,0.498
0.496,0.619,0.521,0.496,0.497,0.502
0.5,0.634,0.532,0.49,0.496,0.506
0.5,0.628,0.532,0.491,0.496,0.508
0.501,0.614,0.528,0.494,0.496,0.508
0.5,0.601,0.523,0.496,0.497,0.508
0.499,0.594,0.52,0.497,0.497,0.507
0.496,0.592,0.518,0.497,0.498,0.506
0.495,0.588,0.518,0.497,0.499,0.505
0.491,0.588,0.518,0.497,0.5,0.504
0.491,0.591,0.52,0.497,0.501,0.503
0.495,0.597,0.525,0.497,0.502,0.502
0.5,0.608,0.532,0.496,0.503,0.501
0.505,0.621,0.54,0.497,0.504,0.5
0.51,0.635,0.547,0.498,0.505,0.5

0.775,0.725,0.576,0.495,0.55,0.292
0.78,0.835,0.589,0.518,0.546,0.28
0.738,1,0.621,0.537,0.543,0.284
0.614,1,0.633,0.554,0.537,0.309
0.504,1,0.612,0.569,0.53,0.364
0.519,0.953,0.603,0.561,0.525,0.441
0.585,0.757,0.61,0.521,0.519,0.511
0.594,0.705,0.628,0.471,0.505,0.551
0.575,0.737,0.656,0.44,0.492,0.563
0.563,0.746,0.653,0.444,0.484,0.558
0.548,0.691,0.602,0.475,0.481,0.543
0.532,0.62,0.548,0.509,0.486,0.523
0.525,0.589,0.521,0.529,0.494,0.505
0.524,0.586,0.52,0.532,0.499,0.494
