aX,aY,aZ,gX,gY,gZ
0.991,0.743,0.172,0.474,0.758,0.552
1,0.723,0.309,0.479,0.772,0.552
1,0.662,0.483,0.49,0.771,0.548
0.957,0.611,0.673,0.501,0.754,0.543
0.9,0.584,0.855,0.509,0.725,0.536
0.888,0.504,0.976,0.522,0.683,0.528
0.84,0.431,1,0.53,0.629,0.514
0.776,0.468,0.973,0.521,0.574,0.497
0.703,0.547,0.883,0.506,0.528,0.485
0.644,0.618,0.797,0.494,0.497,0.483
0.598,0.673,0.722,0.487,0.48,0.488
0.568,0.678,0.664,0.488,0.472,0.495
0.566,0.65,0.633,0.492,0.471,0.502
0.57,0.613,0.617,0.494,0.472,0.506
0.563,0.599,0.606,0.494,0.471,0.506
0.544,0.619,0.596,0.494,0.47,0.501
0.527,0.635,0.583,0.498,0.469,0.497
0.516,0.626,0.563,0.505,0.469,0.495
0.505,0.608,0.542,0.51,0.469,0.494
0.491,0.602,0.522,0.509,0.469,0.493
0.475,0.607,0.506,0.505,0.469,0.494
0.463,0.621,0.497,0.501,0.471,0.495
0.454,0.626,0.487,0.499,0.475,0.497
0.444,0.618,0.481,0.499,0.479,0.499
0.442,0.615,0.484,0.499,0.485,0.501

0.324,0.672,0.291,0.496,0.497,0.502
0.278,0.672,0.201,0.497,0.519,0.511
0.265,0.676,0.112,0.496,0.551,0.522
0.306,0.679,0.051,0.497,0.594,0.532
0.438,0.666,0.031,0.502,0.645,0.54
0.627,0.634,0.052,0.505,0.694,0.547
0.829,0.623,0.113,0.497,0.732,0.555
0.989,0.638,0.219,0.483,0.755,0.56
1,0.673,0.363,0.471,0.76,0.559
0.99,0.703,0.527,0.467,0.749,0.553
0.923,0.701,0.718,0.476,0.731,0.548
0.876,0.661,0.892,0.493,0.703,0.544
0.861,0.557,0.988,0.514,0.663,0.537
0.834,0.426,1,0.529,0.613,0.524
0.771,0.415,0.941,0.523,0.561,0.504
0.693,0.5,0.852,0.502,0.518,0.488
0.636,0.599,0.779,0.486,0.49,0.482
0.597,0.677,0.715,0.48,0.476,0.484
0.568,0.674,0.662,0.485,0.47,0.49
0.566,0.65,0.639,0.491,0.471,0.496
0.575,0.632,0.63,0.493,0.473,0.5
0.57,0.616,0.619,0.495,0.471,0.5
0.553,0.614,0.604,0.495,0.468,0.499
0.531,0.631,0.588,0.496,0.466,0.497
0.519,0.637,0.571,0.5,0.465,0.497
0.508,0.621,0.548,0.505,0.464,0.498
0.499,0.595,0.521,0.507,0.464,0.499
0.482,0.592,0.498,0.504,0.465,0.499
0.462,0.603,0.482,0.5,0.468,0.499
0.451,0.614,0.477,0.497,0.474,0.5

0.244,0.663,0.151,0.49,0.519,0.527
0.245,0.668,0.049,0.487,0.558,0.528
0.347,0.674,0,0.486,0.611,0.539
0.539,0.664,0.009,0.486,0.669,0.547
0.791,0.67,0.088,0.482,0.719,0.554
0.948,0.695,0.231,0.478,0.749,0.555
0.954,0.699,0.383,0.48,0.755,0.554
0.906,0.671,0.544,0.489,0.747,0.552
0.856,0.638,0.73,0.499,0.729,0.55
0.862,0.559,0.896,0.512,0.7,0.548
0.854,0.446,0.976,0.524,0.655,0.539
0.789,0.407,0.97,0.522,0.599,0.521
0.719,0.49,0.909,0.506,0.55,0.504
0.66,0.584,0.833,0.492,0.514,0.496
0.617,0.628,0.764,0.487,0.49,0.497
0.591,0.65,0.708,0.486,0.477,0.501
0.575,0.648,0.666,0.49,0.471,0.505
0.569,0.619,0.637,0.494,0.468,0.506
0.562,0.598,0.619,0.496,0.467,0.505
0.546,0.6,0.605,0.497,0.466,0.501
0.527,0.607,0.587,0.499,0.465,0.497
0.514,0.606,0.57,0.502,0.465,0.494
0.495,0.604,0.551,0.504,0.465,0.491
0.485,0.602,0.533,0.505,0.466,0.491
0.471,0.603,0.519,0.503,0.467,0.491
0.459,0.608,0.508,0.5,0.468,0.492
0.449,0.614,0.503,0.498,0.471,0.494
0.442,0.621,0.499,0.498,0.476,0.495
0.436,0.62,0.5,0.5,0.481,0.497
0.435,0.615,0.505,0.502,0.487,0.498

0.346,0.646,0.313,0.501,0.494,0.51
0.29,0.643,0.222,0.498,0.511,0.519
0.273,0.626,0.148,0.496,0.541,0.531
0.337,0.608,0.102,0.495,0.584,0.539
0.459,0.585,0.079,0.496,0.631,0.541
0.614,0.59,0.092,0.491,0.675,0.539
0.771,0.619,0.15,0.48,0.709,0.536
0.875,0.664,0.262,0.47,0.73,0.536
0.888,0.694,0.408,0.469,0.738,0.535
0.862,0.688,0.554,0.481,0.736,0.532
