aX,aY,aZ,gX,gY,gZ
0.466,1.000,0.647,0.494,0.501,0.516
0.466,0.993,0.647,0.507,0.502,0.501
0.465,0.792,0.639,0.526,0.504,0.482
0.487,0.541,0.623,0.521,0.506,0.469
0.497,0.492,0.607,0.511,0.506,0.470
0.505,0.465,0.616,0.502,0.505,0.472
0.510,0.497,0.611,0.494,0.505,0.473
0.515,0.463,0.595,0.507,0.505,0.475
0.531,0.417,0.587,0.505,0.502,0.480
0.532,0.419,0.593,0.501,0.501,0.482
0.535,0.427,0.595,0.499,0.500,0.486
0.531,0.449,0.629,0.494,0.499,0.491
0.531,0.456,0.636,0.493,0.499,0.492
0.529,0.461,0.638,0.495,0.501,0.494

0.571,0.001,0.457,0.592,0.504,0.519
0.451,0.000,0.471,0.516,0.483,0.557
0.394,0.070,0.492,0.488,0.478,0.569
0.319,0.320,0.586,0.466,0.474,0.588
0.386,1.000,0.669,0.420,0.492,0.574
0.430,1.000,0.646,0.443,0.498,0.560
0.463,0.880,0.708,0.514,0.504,0.502
0.477,0.717,0.680,0.533,0.509,0.492
0.483,0.674,0.666,0.528,0.511,0.487
0.503,0.603,0.634,0.523,0.513,0.482
0.506,0.535,0.625,0.515,0.512,0.480
0.522,0.504,0.607,0.510,0.513,0.478
0.521,0.572,0.568,0.480,0.513,0.474
0.522,0.487,0.586,0.492,0.505,0.470
0.520,0.475,0.596,0.494,0.504,0.470
0.525,0.478,0.590,0.498,0.504,0.473
0.541,0.440,0.603,0.498,0.503,0.475
0.534,0.439,0.604,0.498,0.502,0.476
0.538,0.448,0.595,0.493,0.500,0.480
0.539,0.462,0.609,0.493,0.498,0.484

0.574,0.000,0.374,0.603,0.494,0.515
0.553,0.000,0.377,0.590,0.487,0.525
0.462,0.000,0.471,0.533,0.471,0.549
0.293,0.208,0.649,0.434,0.463,0.582
0.272,0.435,0.663,0.398,0.467,0.589
0.380,1.000,0.630,0.427,0.497,0.568
0.446,1.000,0.626,0.465,0.503,0.538
0.462,1.000,0.623,0.485,0.504,0.524
0.466,0.996,0.621,0.512,0.505,0.498
0.467,0.715,0.621,0.534,0.507,0.473
0.472,0.647,0.607,0.539,0.509,0.468
0.491,0.537,0.574,0.501,0.505,0.464
0.499,0.508,0.581,0.502,0.503,0.463
0.497,0.508,0.589,0.501,0.501,0.462
0.501,0.497,0.601,0.500,0.502,0.462
0.498,0.449,0.638,0.507,0.501,0.465
0.503,0.440,0.632,0.517,0.502,0.468
0.516,0.412,0.608,0.514,0.506,0.471
0.525,0.386,0.606,0.524,0.504,0.478
0.531,0.402,0.616,0.512,0.504,0.480

0.571,0.109,0.459,0.559,0.500,0.504
0.452,0.000,0.365,0.525,0.468,0.554
0.379,0.026,0.461,0.502,0.460,0.566
0.270,0.541,0.746,0.425,0.460,0.588
0.350,1.000,0.766,0.426,0.489,0.571
0.393,1.000,0.727,0.442,0.497,0.558
0.440,1.000,0.689,0.487,0.504,0.528
0.460,0.844,0.649,0.524,0.509,0.487
0.475,0.710,0.615,0.526,0.509,0.482
0.483,0.603,0.619,0.520,0.508,0.474
0.490,0.558,0.611,0.503,0.507,0.470
