aX,aY,aZ,gX,gY,gZ
0.299,0.412,0.186,0.630,0.541,0.414
0.389,0.140,0.200,0.578,0.523,0.420
0.421,0.079,0.259,0.563,0.516,0.426
0.475,0.000,0.360,0.561,0.508,0.444
0.538,0.000,0.402,0.536,0.503,0.480
0.541,0.000,0.409,0.520,0.500,0.492
0.481,0.091,0.470,0.457,0.490,0.529
0.460,0.232,0.501,0.440,0.489,0.544
0.447,0.276,0.508,0.435,0.489,0.546
0.447,0.355,0.519,0.428,0.491,0.550
0.449,0.415,0.517,0.422,0.494,0.549
0.455,0.442,0.511,0.419,0.495,0.548
0.474,0.480,0.497,0.422,0.498,0.543
0.497,0.496,0.479,0.423,0.498,0.537
0.504,0.502,0.477,0.421,0.497,0.535
0.512,0.522,0.507,0.424,0.493,0.531

0.436,0.847,0.578,0.547,0.514,0.467
0.399,0.843,0.513,0.582,0.520,0.452
0.331,0.783,0.315,0.636,0.532,0.426
0.293,0.710,0.186,0.664,0.536,0.421
0.275,0.538,0.110,0.669,0.537,0.413
0.294,0.352,0.111,0.635,0.530,0.409
0.319,0.243,0.138,0.617,0.524,0.409
0.450,0.000,0.291,0.571,0.508,0.439
0.518,0.000,0.316,0.551,0.504,0.466
0.525,0.000,0.331,0.533,0.500,0.479
0.512,0.000,0.391,0.494,0.491,0.502
0.451,0.105,0.502,0.441,0.485,0.533
0.443,0.163,0.514,0.430,0.486,0.538
0.439,0.264,0.520,0.417,0.490,0.544
0.454,0.372,0.499,0.404,0.498,0.546
0.456,0.381,0.501,0.402,0.498,0.545
0.470,0.450,0.489,0.399,0.502,0.543
0.489,0.485,0.465,0.397,0.504,0.536
0.495,0.493,0.469,0.398,0.503,0.533
0.509,0.481,0.511,0.421,0.501,0.528
