aX,aY,aZ,gX,gY,gZ
0.539,0.467,0.432,0.518,0.509,0.491
0.521,0.432,0.533,0.516,0.500,0.496
0.515,0.428,0.594,0.499,0.497,0.502
0.506,0.461,0.631,0.495,0.497,0.505
0.507,0.493,0.602,0.509,0.499,0.508
0.504,0.522,0.640,0.498,0.497,0.506
0.513,0.548,0.635,0.501,0.500,0.504
0.510,0.534,0.655,0.495,0.502,0.500
0.517,0.510,0.625,0.506,0.503,0.500

0.623,0.604,0.000,0.460,0.521,0.498
0.682,0.653,0.000,0.495,0.472,0.496
0.020,0.515,0.581,0.486,0.364,0.481
0.002,0.485,0.998,0.488,0.365,0.482
0.170,0.506,1.000,0.483,0.400,0.486
0.398,0.186,1.000,0.531,0.523,0.505
0.415,0.286,0.993,0.496,0.536,0.513
0.474,0.512,0.589,0.469,0.544,0.520
0.545,0.639,0.426,0.489,0.524,0.504
0.534,0.634,0.472,0.493,0.517,0.501
0.530,0.545,0.490,0.517,0.512,0.493
0.515,0.513,0.531,0.512,0.505,0.490
0.512,0.489,0.550,0.516,0.504,0.490
0.515,0.407,0.576,0.522,0.503,0.492
0.516,0.457,0.615,0.492,0.500,0.499
0.505,0.453,0.627,0.492,0.500,0.500
0.500,0.494,0.620,0.488,0.501,0.501
0.508,0.496,0.618,0.499,0.500,0.500
0.505,0.501,0.630,0.500,0.500,0.500
0.509,0.506,0.637,0.499,0.500,0.500

0.571,0.537,0.109,0.449,0.516,0.496
0.729,0.488,0.000,0.505,0.486,0.499
0.472,0.534,0.000,0.504,0.421,0.498
0.036,0.496,0.634,0.476,0.361,0.497
0.014,0.499,1.000,0.478,0.362,0.499
0.157,0.600,1.000,0.475,0.398,0.502
0.358,0.388,1.000,0.521,0.531,0.511
0.369,0.499,1.000,0.488,0.549,0.514
0.460,0.662,0.525,0.464,0.560,0.508
0.566,0.572,0.288,0.511,0.540,0.496
0.562,0.533,0.323,0.511,0.529,0.494
0.520,0.492,0.512,0.510,0.505,0.493
0.510,0.408,0.543,0.520,0.502,0.494
0.515,0.449,0.558,0.503,0.501,0.495
0.510,0.447,0.596,0.502,0.499,0.499
0.507,0.461,0.629,0.501,0.500,0.503
0.506,0.471,0.620,0.501,0.501,0.504
0.520,0.520,0.599,0.498,0.501,0.505
0.512,0.519,0.626,0.501,0.501,0.503
0.515,0.515,0.623,0.505,0.501,0.502

0.708,0.502,0.000,0.506,0.488,0.491
0.329,0.497,0.000,0.497,0.397,0.489
0.180,0.433,0.264,0.499,0.376,0.489
0.053,0.388,1.000,0.476,0.368,0.494
0.279,0.580,1.000,0.482,0.432,0.506
0.307,0.481,1.000,0.536,0.464,0.508
0.392,0.474,1.000,0.501,0.538,0.514
0.495,0.570,0.511,0.479,0.549,0.506
0.524,0.567,0.428,0.491,0.545,0.505
0.543,0.541,0.400,0.497,0.532,0.501
0.529,0.512,0.461,0.502,0.511,0.499
0.530,0.512,0.467,0.503,0.508,0.497
0.520,0.466,0.513,0.514,0.502,0.497
0.512,0.469,0.598,0.501,0.497,0.500
0.510,0.468,0.617,0.499,0.497,0.500
0.502,0.490,0.642,0.496,0.497,0.502
0.515,0.503,0.602,0.507,0.499,0.501
0.511,0.479,0.663,0.499,0.498,0.498
0.511,0.466,0.658,0.503,0.500,0.499
0.515,0.473,0.643,0.497,0.501,0.500

0.584,0.625,0.000,0.444,0.508,0.491
0.697,0.535,0.000,0.497,0.494,0.492
0.551,0.587,0.000,0.476,0.433,0.490
0.005,0.509,0.282,0.463,0.354,0.491
0.000,0.527,0.771,0.459,0.345,0.495
0.201,0.415,1.000,0.570,0.445,0.497
0.369,0.172,1.000,0.549,0.518,0.503
0.373,0.239,1.000,0.506,0.537,0.510
0.449,0.457,0.661,0.461,0.553,0.519
0.524,0.667,0.469,0.475,0.535,0.511
0.522,0.627,0.501,0.488,0.530,0.503
0.509,0.590,0.571,0.491,0.523,0.498
0.511,0.516,0.586,0.509,0.521,0.489
0.502,0.475,0.593,0.516,0.520,0.489
0.523,0.447,0.559,0.497,0.516,0.494
0.528,0.466,0.569,0.496,0.513,0.497
0.529,0.474,0.567,0.499,0.513,0.498
0.529,0.477,0.563,0.508,0.511,0.500
0.531,0.471,0.587,0.504,0.506,0.500
0.529,0.499,0.613,0.491,0.506,0.500
