aX,aY,aZ,gX,gY,gZ
0.525,0.569,0.624,0.487,0.504,0.535
0.535,0.611,0.613,0.488,0.504,0.528
0.545,0.629,0.608,0.492,0.504,0.521
0.553,0.62,0.606,0.498,0.503,0.513
0.558,0.593,0.605,0.505,0.502,0.506
0.562,0.557,0.603,0.511,0.502,0.5
0.561,0.523,0.605,0.514,0.502,0.497
0.56,0.492,0.608,0.516,0.501,0.496
0.559,0.468,0.611,0.516,0.501,0.496

0.562,1,0.509,0.452,0.484,0.501
0.548,1,0.458,0.432,0.478,0.476
0.489,1,0.433,0.425,0.468,0.445
0.372,1,0.447,0.434,0.456,0.412
0.229,1,0.496,0.455,0.445,0.38
0.083,0.999,0.597,0.486,0.438,0.352
0,0.883,0.767,0.514,0.437,0.329
0,0.756,0.942,0.545,0.448,0.312
0,0.487,0.97,0.581,0.473,0.301
0.049,0.166,0.8,0.6,0.507,0.3
0.213,0,0.53,0.603,0.532,0.317
0.441,0,0.308,0.579,0.537,0.354
0.565,0,0.241,0.517,0.522,0.399
0.59,0,0.346,0.475,0.5,0.442
0.564,0,0.499,0.462,0.485,0.48
0.541,0.028,0.607,0.465,0.481,0.508
0.514,0.188,0.672,0.469,0.484,0.527
0.498,0.304,0.699,0.472,0.49,0.537
0.495,0.406,0.701,0.471,0.496,0.542
0.505,0.501,0.686,0.468,0.501,0.542
0.522,0.579,0.658,0.466,0.505,0.539
0.533,0.635,0.628,0.468,0.508,0.532
0.544,0.66,0.605,0.476,0.508,0.524
0.549,0.659,0.591,0.487,0.508,0.516
0.555,0.643,0.583,0.497,0.506,0.507
0.556,0.618,0.58,0.505,0.505,0.501
0.555,0.588,0.581,0.512,0.503,0.495
0.553,0.559,0.587,0.516,0.501,0.492
0.549,0.529,0.598,0.517,0.5,0.489
0.544,0.51,0.609,0.515,0.499,0.488

0.537,0.821,0.585,0.468,0.495,0.517
0.559,0.992,0.539,0.446,0.494,0.503
0.556,1,0.485,0.43,0.489,0.479
0.494,1,0.464,0.429,0.479,0.447
0.374,1,0.496,0.445,0.467,0.411
0.232,1,0.569,0.47,0.458,0.377
0.09,0.997,0.662,0.498,0.454,0.349
0,0.907,0.763,0.528,0.459,0.327
0,0.69,0.805,0.562,0.473,0.308
0,0.371,0.691,0.582,0.496,0.295
0.077,0.024,0.504,0.585,0.515,0.301
0.315,0,0.339,0.573,0.519,0.328
0.467,0,0.329,0.519,0.506,0.367
0.533,0,0.458,0.479,0.488,0.409
0.549,0,0.591,0.474,0.479,0.448
0.539,0,0.662,0.483,0.481,0.48
0.521,0.045,0.685,0.485,0.488,0.504
0.501,0.155,0.689,0.482,0.494,0.521
0.482,0.256,0.69,0.478,0.498,0.532
0.478,0.352,0.686,0.473,0.502,0.539
0.486,0.448,0.675,0.468,0.506,0.542
0.497,0.527,0.659,0.465,0.509,0.541
0.513,0.578,0.642,0.468,0.511,0.537
0.526,0.609,0.625,0.473,0.512,0.531
0.54,0.614,0.611,0.482,0.512,0.525
0.547,0.611,0.6,0.49,0.512,0.518
0.551,0.595,0.594,0.497,0.511,0.512
0.552,0.572,0.591,0.503,0.509,0.507
0.551,0.557,0.589,0.505,0.508,0.504
0.549,0.542,0.588,0.505,0.506,0.501

0.53,1,0.479,0.427,0.479,0.468
0.453,1,0.478,0.427,0.47,0.44
0.343,1,0.514,0.444,0.46,0.409
0.218,1,0.584,0.471,0.452,0.38
0.102,0.977,0.684,0.504,0.45,0.354
0.008,0.885,0.797,0.538,0.456,0.333
0,0.72,0.841,0.57,0.473,0.316
0.032,0.435,0.744,0.59,0.497,0.304
0.106,0.128,0.565,0.589,0.518,0.305
0.299,0,0.376,0.579,0.525,0.327
0.466,0,0.308,0.532,0.515,0.363
0.535,0,0.4,0.478,0.496,0.402
0.546,0,0.541,0.459,0.481,0.44
0.542,0.003,0.627,0.464,0.478,0.47
0.532,0.118,0.667,0.472,0.483,0.491
0.526,0.198,0.686,0.481,0.489,0.506
0.516,0.261,0.691,0.487,0.494,0.516
0.508,0.325,0.69,0.487,0.499,0.524
0.51,0.399,0.685,0.482,0.502,0.528
0.517,0.475,0.674,0.476,0.505,0.53
0.526,0.535,0.659,0.473,0.508,0.529
0.534,0.573,0.64,0.477,0.51,0.525
0.543,0.585,0.621,0.486,0.511,0.52
0.55,0.582,0.603,0.495,0.511,0.515
0.554,0.567,0.594,0.502,0.51,0.51
0.555,0.546,0.592,0.508,0.509,0.506
0.555,0.524,0.597,0.51,0.507,0.504
0.553,0.507,0.603,0.509,0.506,0.502
0.551,0.498,0.608,0.506,0.505,0.502
0.55,0.494,0.61,0.503,0.504,0.502

0.505,0.946,0.525,0.456,0.479,0.453
0.445,0.979,0.524,0.443,0.472,0.43
0.357,0.989,0.548,0.439,0.463,0.407
0.255,0.999,0.608,0.45,0.455,0.385
0.151,0.987,0.699,0.478,0.452,0.364
0.057,0.936,0.782,0.522,0.457,0.345
0.024,0.748,0.788,0.565,0.473,0.324
0.059,0.478,0.699,0.582,0.494,0.308
0.121,0.191,0.568,0.573,0.509,0.307
0.307,0,0.449,0.558,0.511,0.326
0.442,0,0.438,0.517,0.502,0.358
0.521,0,0.522,0.485,0.489,0.394
0.557,0,0.602,0.479,0.483,0.43
0.56,0,0.643,0.486,0.485,0.46
0.549,0.008,0.659,0.489,0.49,0.485
0.527,0.11,0.667,0.485,0.494,0.505
0.511,0.213,0.671,0.48,0.498,0.52
0.504,0.321,0.671,0.474,0.501,0.531
0.5,0.425,0.671,0.47,0.504,0.536
0.506,0.525,0.667,0.467,0.506,0.537
0.518,0.603,0.652,0.468,0.509,0.534
0.53,0.643,0.628,0.475,0.511,0.527
0.542,0.647,0.603,0.485,0.512,0.519
0.551,0.627,0.58,0.495,0.511,0.511
0.557,0.596,0.568,0.503,0.51,0.504
0.56,0.562,0.567,0.509,0.507,0.499
0.56,0.534,0.576,0.511,0.504,0.496
0.558,0.513,0.593,0.509,0.502,0.495
0.555,0.498,0.61,0.506,0.501,0.495
0.553,0.493,0.621,0.501,0.501,0.495

0.54,0.953,0.541,0.475,0.488,0.474
0.504,0.994,0.521,0.465,0.482,0.452
0.437,1,0.512,0.455,0.475,0.427
0.337,1,0.54,0.456,0.468,0.4
0.225,0.969,0.627,0.473,0.461,0.376
0.12,0.9,0.742,0.503,0.46,0.355
0.055,0.78,0.815,0.541,0.47,0.337
0.071,0.558,0.79,0.568,0.488,0.322
0.142,0.308,0.669,0.566,0.507,0.315
0.239,0.045,0.525,0.55,0.516,0.325
0.406,0,0.428,0.527,0.512,0.35
0.499,0,0.44,0.493,0.5,0.382
0.545,0,0.52,0.481,0.489,0.417
0.56,0,0.597,0.484,0.485,0.451
0.549,0,0.639,0.486,0.488,0.479
0.53,0.048,0.655,0.484,0.492,0.502
0.513,0.163,0.659,0.479,0.497,0.52
0.502,0.28,0.661,0.475,0.5,0.532
0.501,0.391,0.658,0.472,0.503,0.539
0.506,0.489,0.65,0.471,0.506,0.541
0.515,0.567,0.637,0.471,0.508,0.538
0.527,0.614,0.619,0.475,0.509,0.532
0.539,0.632,0.599,0.484,0.509,0.524
0.551,0.626,0.584,0.493,0.508,0.516
0.556,0.606,0.58,0.501,0.506,0.509
0.558,0.578,0.585,0.506,0.504,0.503
0.558,0.547,0.595,0.51,0.502,0.5
0.557,0.523,0.606,0.509,0.501,0.498
0.556,0.507,0.619,0.506,0.5,0.497
0.554,0.498,0.629,0.502,0.5,0.497

0.553,0.99,0.499,0.465,0.49,0.488
0.529,1,0.461,0.452,0.484,0.465
0.463,1,0.452,0.45,0.474,0.437
0.357,1,0.477,0.462,0.465,0.406
0.24,1,0.527,0.483,0.458,0.378
0.13,0.931,0.624,0.507,0.454,0.354
0.046,0.807,0.759,0.534,0.457,0.335
0.017,0.592,0.843,0.558,0.47,0.321
0.068,0.359,0.805,0.564,0.49,0.315
0.194,0.13,0.662,0.554,0.508,0.321
0.316,0,0.517,0.545,0.515,0.341
0.444,0,0.435,0.53,0.512,0.371
0.521,0,0.428,0.501,0.503,0.405
0.549,0,0.475,0.484,0.493,0.437
0.541,0,0.534,0.479,0.487,0.465
0.53,0.054,0.584,0.478,0.486,0.488
0.518,0.153,0.624,0.477,0.487,0.505
0.51,0.243,0.651,0.477,0.489,0.517
0.509,0.329,0.666,0.475,0.492,0.525
0.51,0.406,0.669,0.472,0.496,0.529
0.516,0.478,0.659,0.47,0.499,0.53
0.525,0.533,0.641,0.471,0.502,0.529
