aX,aY,aZ,gX,gY,gZ
0.226,0.547,0.519,0.477,0.669,0.483
0.307,0.554,0.325,0.48,0.664,0.477
0.401,0.571,0.125,0.495,0.651,0.474
0.492,0.495,0,0.528,0.629,0.475
0.546,0.438,0,0.537,0.602,0.478
0.556,0.441,0.005,0.517,0.573,0.482
0.556,0.433,0.095,0.505,0.548,0.486
0.552,0.401,0.211,0.506,0.528,0.49
0.548,0.39,0.324,0.506,0.513,0.495
0.547,0.398,0.421,0.502,0.503,0.5
0.547,0.417,0.495,0.499,0.498,0.504
0.553,0.44,0.543,0.498,0.496,0.508
0.563,0.47,0.566,0.497,0.497,0.51
0.575,0.494,0.567,0.496,0.499,0.511
0.586,0.513,0.554,0.495,0.5,0.51
0.594,0.528,0.538,0.494,0.501,0.509
0.598,0.545,0.53,0.495,0.5,0.508
0.601,0.555,0.533,0.497,0.499,0.505
0.602,0.56,0.544,0.499,0.498,0.503
0.602,0.557,0.561,0.5,0.497,0.5
0.602,0.544,0.575,0.502,0.497,0.498
0.604,0.53,0.584,0.502,0.498,0.496

0.429,0.429,1,0.466,0.531,0.506
0.395,0.463,1,0.467,0.549,0.51
0.365,0.522,1,0.476,0.571,0.512
0.311,0.538,1,0.495,0.595,0.512
0.245,0.505,1,0.509,0.619,0.512
0.179,0.489,1,0.502,0.643,0.51
0.126,0.507,0.887,0.483,0.664,0.506
0.137,0.534,0.714,0.462,0.677,0.5
0.187,0.545,0.513,0.446,0.681,0.49
0.275,0.589,0.285,0.443,0.677,0.48
0.376,0.613,0.059,0.475,0.663,0.472
0.471,0.438,0,0.535,0.639,0.473
0.535,0.455,0,0.537,0.609,0.478
0.555,0.482,0,0.514,0.578,0.482
0.559,0.475,0.004,0.508,0.551,0.484
0.557,0.44,0.117,0.508,0.527,0.485
0.548,0.421,0.248,0.507,0.508,0.488
0.538,0.406,0.373,0.505,0.495,0.491
0.534,0.387,0.477,0.505,0.488,0.495
0.538,0.389,0.552,0.503,0.486,0.5
0.55,0.397,0.598,0.501,0.487,0.504
0.567,0.414,0.615,0.499,0.49,0.508
0.585,0.442,0.608,0.496,0.494,0.511
0.601,0.476,0.587,0.493,0.497,0.513
0.611,0.504,0.566,0.492,0.498,0.514
0.616,0.527,0.549,0.492,0.499,0.514
0.617,0.549,0.542,0.493,0.498,0.512
0.614,0.561,0.546,0.495,0.497,0.51
0.612,0.562,0.557,0.499,0.496,0.507
0.61,0.558,0.569,0.501,0.496,0.504

0.459,0.413,0.923,0.513,0.515,0.5
0.442,0.38,0.991,0.501,0.529,0.503
0.413,0.351,1,0.486,0.546,0.507
0.353,0.306,1,0.477,0.566,0.513
0.247,0.277,1,0.478,0.592,0.522
0.155,0.336,1,0.485,0.622,0.533
0.122,0.462,1,0.486,0.651,0.54
0.086,0.557,0.913,0.483,0.673,0.539
0.102,0.626,0.726,0.475,0.687,0.531
0.162,0.688,0.502,0.458,0.692,0.518
0.255,0.771,0.251,0.443,0.689,0.5
0.358,0.834,0.007,0.463,0.674,0.481
0.451,0.634,0,0.523,0.647,0.468
0.52,0.565,0,0.541,0.613,0.463
0.54,0.497,0,0.529,0.579,0.463
0.543,0.434,0.084,0.522,0.551,0.465
0.547,0.36,0.215,0.52,0.53,0.47
0.55,0.31,0.326,0.516,0.516,0.478
0.551,0.302,0.407,0.508,0.507,0.487
0.553,0.325,0.454,0.5,0.501,0.497
0.559,0.372,0.482,0.493,0.498,0.505
0.569,0.409,0.503,0.491,0.496,0.511
0.577,0.448,0.523,0.491,0.494,0.515
0.585,0.482,0.537,0.493,0.494,0.516
0.591,0.506,0.547,0.494,0.493,0.516
0.595,0.52,0.552,0.495,0.494,0.515
0.598,0.533,0.557,0.494,0.494,0.512
0.599,0.541,0.569,0.495,0.495,0.51
0.598,0.543,0.582,0.497,0.496,0.508
0.599,0.545,0.591,0.499,0.497,0.505

0.449,0.426,0.942,0.496,0.553,0.506
0.395,0.412,1,0.484,0.569,0.508
0.325,0.406,1,0.482,0.588,0.511
0.25,0.405,1,0.484,0.611,0.515
0.185,0.451,1,0.488,0.636,0.517
0.138,0.494,0.962,0.495,0.659,0.518
0.16,0.538,0.789,0.497,0.675,0.517
0.198,0.565,0.604,0.487,0.683,0.512
0.261,0.62,0.4,0.477,0.682,0.504
0.324,0.674,0.175,0.489,0.673,0.496
0.415,0.595,0.012,0.532,0.655,0.492
0.477,0.526,0,0.553,0.629,0.492
0.503,0.535,0,0.533,0.602,0.492
0.526,0.514,0.017,0.52,0.577,0.493
0.542,0.481,0.089,0.515,0.554,0.493
0.548,0.453,0.185,0.511,0.534,0.494
