aX,aY,aZ,gX,gY,gZ
0.365,0,0.563,0.563,0.492,0.608
0.207,0,0.62,0.509,0.482,0.642
0.058,0.005,0.627,0.458,0.482,0.67
0,0.311,0.587,0.425,0.49,0.691
0.041,0.613,0.507,0.424,0.501,0.7
0.152,0.87,0.436,0.446,0.506,0.694
0.277,1,0.423,0.478,0.504,0.673
0.373,1,0.479,0.509,0.497,0.644
0.437,1,0.563,0.52,0.49,0.613
0.472,1,0.634,0.512,0.487,0.582
0.481,1,0.68,0.505,0.487,0.553
0.478,0.934,0.712,0.505,0.491,0.529
0.473,0.815,0.743,0.508,0.495,0.511
0.475,0.712,0.751,0.508,0.501,0.499
0.485,0.65,0.73,0.506,0.508,0.492
0.501,0.615,0.689,0.506,0.515,0.489
0.52,0.59,0.64,0.509,0.52,0.487
0.541,0.566,0.591,0.51,0.522,0.485
0.558,0.541,0.548,0.509,0.522,0.484
0.572,0.517,0.514,0.507,0.519,0.483
0.58,0.49,0.499,0.504,0.515,0.483
0.584,0.455,0.504,0.503,0.509,0.484
0.584,0.431,0.521,0.502,0.504,0.487
0.582,0.421,0.542,0.499,0.501,0.49
0.58,0.425,0.562,0.497,0.498,0.494
0.578,0.435,0.579,0.496,0.497,0.498

0.587,0.23,0.72,0.533,0.507,0.506
0.603,0.112,0.729,0.552,0.513,0.519
0.584,0,0.686,0.572,0.52,0.537
0.524,0,0.628,0.574,0.524,0.563
0.451,0,0.62,0.553,0.521,0.594
0.323,0,0.659,0.529,0.515,0.626
0.166,0,0.677,0.501,0.512,0.655
0.058,0.118,0.643,0.472,0.515,0.679
0.019,0.365,0.583,0.456,0.522,0.693
0.07,0.628,0.49,0.463,0.527,0.699
0.183,0.895,0.392,0.48,0.526,0.692
0.318,1,0.36,0.495,0.518,0.672
0.424,1,0.414,0.51,0.505,0.64
0.467,1,0.527,0.519,0.495,0.603
0.477,1,0.627,0.521,0.491,0.569
0.478,0.985,0.682,0.521,0.494,0.54
0.473,0.873,0.709,0.519,0.499,0.518
0.471,0.763,0.713,0.517,0.506,0.502
0.476,0.676,0.697,0.515,0.513,0.493
0.489,0.625,0.663,0.512,0.518,0.489
0.506,0.603,0.614,0.509,0.522,0.486
0.525,0.59,0.562,0.509,0.523,0.485
0.546,0.564,0.519,0.511,0.522,0.484
0.563,0.538,0.492,0.511,0.519,0.483
0.575,0.513,0.479,0.508,0.513,0.483
0.582,0.489,0.482,0.504,0.507,0.483
0.584,0.469,0.499,0.501,0.502,0.485
0.582,0.452,0.523,0.498,0.497,0.487
0.579,0.443,0.551,0.496,0.494,0.49
0.575,0.439,0.579,0.494,0.492,0.494

0.619,0.263,0.665,0.543,0.511,0.505
0.611,0.134,0.631,0.57,0.517,0.517
0.604,0,0.571,0.587,0.521,0.535
0.548,0,0.52,0.578,0.52,0.558
0.475,0,0.511,0.554,0.513,0.584
0.381,0,0.547,0.534,0.506,0.61
0.275,0.029,0.607,0.52,0.501,0.634
0.182,0.097,0.657,0.51,0.5,0.656
0.093,0.215,0.659,0.5,0.503,0.674
0.04,0.388,0.611,0.488,0.507,0.686
0.074,0.615,0.52,0.479,0.51,0.69
0.172,0.855,0.44,0.479,0.51,0.685
0.286,1,0.42,0.497,0.504,0.668
0.394,1,0.455,0.514,0.495,0.643
0.475,1,0.507,0.514,0.488,0.61
0.511,1,0.571,0.51,0.483,0.573
0.506,1,0.643,0.515,0.482,0.538
0.487,0.924,0.709,0.521,0.484,0.51
0.473,0.758,0.754,0.522,0.489,0.492
0.471,0.633,0.764,0.52,0.497,0.483
0.486,0.569,0.734,0.517,0.505,0.481
0.512,0.55,0.682,0.514,0.512,0.483
0.539,0.55,0.625,0.511,0.516,0.484
0.56,0.561,0.573,0.507,0.517,0.485
0.575,0.569,0.527,0.503,0.516,0.484
0.585,0.554,0.499,0.503,0.512,0.483
0.591,0.519,0.494,0.504,0.507,0.481
0.59,0.484,0.505,0.504,0.502,0.481
0.588,0.451,0.525,0.503,0.498,0.483
0.585,0.432,0.55,0.501,0.495,0.486

