aX,aY,aZ,gX,gY,gZ
0.571,0.547,0.052,0.514,0.444,0.49
0.512,0.535,0.073,0.516,0.416,0.487
0.422,0.54,0.15,0.503,0.388,0.484
0.325,0.537,0.27,0.488,0.364,0.483
0.236,0.528,0.416,0.476,0.346,0.483
0.168,0.509,0.579,0.47,0.335,0.485
0.144,0.475,0.772,0.467,0.332,0.488
0.16,0.43,0.997,0.463,0.339,0.491
0.213,0.411,1,0.457,0.358,0.498
0.308,0.454,1,0.453,0.389,0.506
0.385,0.537,1,0.451,0.425,0.513
0.441,0.623,1,0.458,0.461,0.516
0.477,0.683,1,0.476,0.492,0.514
0.495,0.7,0.948,0.498,0.515,0.508
0.504,0.682,0.809,0.516,0.528,0.5
0.513,0.631,0.696,0.526,0.534,0.492
0.521,0.572,0.613,0.524,0.535,0.486
0.527,0.521,0.558,0.515,0.53,0.483
0.529,0.483,0.535,0.506,0.523,0.482
0.532,0.454,0.537,0.501,0.514,0.485
0.532,0.438,0.554,0.5,0.507,0.488
0.531,0.43,0.578,0.499,0.502,0.492
0.526,0.441,0.599,0.497,0.5,0.496
0.519,0.456,0.612,0.496,0.499,0.499
0.515,0.469,0.618,0.496,0.5,0.502
0.511,0.483,0.618,0.496,0.501,0.503
0.509,0.497,0.612,0.496,0.502,0.504
0.509,0.51,0.604,0.496,0.502,0.504
0.509,0.521,0.597,0.497,0.502,0.503
0.508,0.527,0.592,0.498,0.502,0.502

0.597,0.509,0.008,0.526,0.477,0.494
0.573,0.496,0,0.523,0.447,0.493
0.509,0.545,0.015,0.501,0.417,0.493
0.408,0.565,0.09,0.482,0.387,0.492
0.294,0.551,0.228,0.471,0.361,0.492
0.192,0.543,0.417,0.462,0.339,0.492
0.122,0.48,0.644,0.463,0.327,0.495
0.109,0.429,0.886,0.464,0.328,0.499
0.161,0.412,1,0.459,0.341,0.506
0.238,0.448,1,0.452,0.367,0.515
0.323,0.542,1,0.451,0.401,0.523
0.393,0.654,1,0.456,0.438,0.527
0.449,0.75,1,0.468,0.473,0.524
0.482,0.785,1,0.487,0.5,0.514
0.496,0.757,0.875,0.506,0.518,0.503
0.503,0.702,0.751,0.519,0.527,0.491
0.509,0.622,0.663,0.524,0.53,0.483
0.514,0.546,0.608,0.522,0.528,0.478
0.519,0.485,0.579,0.514,0.522,0.478
0.524,0.449,0.569,0.505,0.516,0.48
0.528,0.439,0.574,0.499,0.509,0.485
0.528,0.441,0.587,0.497,0.505,0.49
0.527,0.451,0.601,0.496,0.502,0.494
0.522,0.466,0.613,0.497,0.501,0.498
0.518,0.48,0.617,0.497,0.501,0.5
0.515,0.493,0.614,0.498,0.502,0.501
0.512,0.506,0.608,0.498,0.503,0.501
0.51,0.508,0.601,0.499,0.503,0.501
0.508,0.511,0.597,0.5,0.503,0.501
0.507,0.513,0.596,0.5,0.503,0.5

0.576,0.483,0.012,0.465,0.505,0.488
0.586,0.44,0,0.483,0.478,0.493
0.551,0.455,0,0.496,0.445,0.498
0.469,0.454,0,0.501,0.411,0.503
0.362,0.472,0.09,0.495,0.378,0.506
0.249,0.492,0.276,0.483,0.35,0.509
0.161,0.486,0.52,0.478,0.33,0.512
0.108,0.421,0.815,0.476,0.322,0.517
0.125,0.414,1,0.464,0.331,0.524
0.193,0.495,1,0.448,0.356,0.531
0.291,0.623,1,0.451,0.391,0.537
0.374,0.729,1,0.472,0.429,0.536
0.439,0.801,1,0.496,0.466,0.529
0.482,0.836,1,0.508,0.497,0.517
0.501,0.812,0.947,0.516,0.519,0.502
0.511,0.749,0.784,0.52,0.532,0.488
0.519,0.659,0.664,0.522,0.536,0.478
0.522,0.57,0.585,0.519,0.534,0.472
0.524,0.492,0.541,0.514,0.528,0.471
0.528,0.432,0.525,0.51,0.52,0.474
0.529,0.401,0.528,0.506,0.513,0.479
0.529,0.383,0.542,0.505,0.507,0.486
0.528,0.394,0.557,0.501,0.503,0.493
0.526,0.417,0.569,0.498,0.501,0.499
0.522,0.448,0.575,0.496,0.499,0.503
0.52,0.478,0.577,0.495,0.499,0.506
0.516,0.505,0.579,0.495,0.499,0.507
0.515,0.522,0.583,0.496,0.498,0.507
0.51,0.536,0.592,0.498,0.497,0.506
0.506,0.544,0.603,0.498,0.496,0.505

0.579,0.552,0.011,0.484,0.498,0.491
0.591,0.515,0,0.51,0.472,0.49
0.558,0.483,0,0.52,0.44,0.489
0.474,0.498,0,0.504,0.405,0.489
0.345,0.52,0,0.48,0.371,0.49
0.184,0.526,0.088,0.461,0.339,0.493
0.031,0.513,0.347,0.446,0.311,0.497
0,0.49,0.686,0.444,0.294,0.504
0,0.424,1,0.45,0.296,0.513
0.017,0.385,1,0.452,0.32,0.523
0.182,0.484,1,0.448,0.366,0.534
0.325,0.683,1,0.449,0.422,0.542
0.419,0.838,1,0.464,0.473,0.54
0.487,0.915,1,0.484,0.51,0.527
0.519,0.906,0.847,0.501,0.53,0.509
0.525,0.82,0.679,0.514,0.537,0.492
0.52,0.704,0.588,0.518,0.534,0.477
0.516,0.576,0.557,0.517,0.527,0.469
0.513,0.476,0.557,0.512,0.519,0.468
0.518,0.417,0.567,0.506,0.511,0.472
0.523,0.39,0.585,0.502,0.506,0.479
0.526,0.389,0.607,0.499,0.503,0.486
0.526,0.408,0.62,0.498,0.502,0.493
0.524,0.433,0.62,0.498,0.504,0.499
0.52,0.466,0.609,0.499,0.506,0.503
0.517,0.491,0.594,0.5,0.507,0.505
0.516,0.515,0.579,0.5,0.508,0.505
0.516,0.529,0.57,0.501,0.507,0.505
0.515,0.534,0.568,0.503,0.505,0.503
0.514,0.536,0.571,0.503,0.503,0.502

0.568,0.603,0.137,0.5,0.511,0.499
0.598,0.591,0.034,0.528,0.49,0.494
0.588,0.53,0,0.541,0.462,0.489
0.54,0.541,0,0.518,0.43,0.483
0.438,0.571,0.025,0.482,0.397,0.48
0.307,0.569,0.153,0.457,0.365,0.478
0.187,0.565,0.355,0.442,0.339,0.479
0.097,0.524,0.626,0.442,0.321,0.482
0.062,0.462,0.935,0.451,0.319,0.487
0.124,0.456,1,0.453,0.335,0.493
0.226,0.478,1,0.451,0.366,0.499
0.316,0.502,1,0.454,0.408,0.504
0.386,0.545,1,0.465,0.453,0.507
0.432,0.591,1,0.485,0.493,0.508
0.46,0.605,1,0.508,0.521,0.507
0.482,0.605,0.841,0.525,0.537,0.503
0.5,0.577,0.691,0.529,0.544,0.498
0.517,0.542,0.575,0.523,0.543,0.494
0.53,0.509,0.502,0.51,0.536,0.491
0.536,0.479,0.48,0.5,0.525,0.49
0.536,0.448,0.503,0.497,0.513,0.491
0.529,0.427,0.547,0.495,0.504,0.494
0.521,0.437,0.584,0.491,0.499,0.498
0.516,0.459,0.606,0.488,0.498,0.5
0.511,0.475,0.617,0.491,0.498,0.502
0.506,0.487,0.617,0.495,0.499,0.503
0.503,0.5,0.609,0.497,0.501,0.503
0.501,0.51,0.599,0.498,0.502,0.502
0.5,0.518,0.591,0.5,0.502,0.502
0.5,0.528,0.589,0.501,0.501,0.501

0.571,0.603,0.127,0.49,0.519,0.499
0.593,0.598,0.001,0.512,0.498,0.495
0.586,0.543,0,0.534,0.467,0.491
0.536,0.555,0,0.523,0.433,0.486
0.435,0.58,0.013,0.499,0.398,0.481
0.315,0.569,0.129,0.478,0.366,0.478
0.194,0.548,0.322,0.455,0.338,0.476
0.094,0.502,0.584,0.439,0.318,0.478
0.047,0.435,0.883,0.434,0.313,0.485
0.1,0.443,1,0.428,0.325,0.496
0.201,0.539,1,0.423,0.353,0.506
0.306,0.628,1,0.435,0.392,0.512
0.385,0.665,1,0.46,0.436,0.512
0.436,0.668,1,0.49,0.478,0.507
0.457,0.643,1,0.515,0.512,0.501
0.469,0.6,0.929,0.53,0.534,0.496
0.483,0.562,0.752,0.532,0.546,0.493
0.5,0.526,0.613,0.525,0.548,0.49
0.518,0.501,0.522,0.514,0.542,0.489
0.53,0.469,0.487,0.507,0.532,0.489
0.532,0.438,0.5,0.503,0.52,0.491
0.53,0.42,0.537,0.5,0.509,0.495
0.526,0.426,0.577,0.495,0.502,0.499
0.521,0.447,0.611,0.492,0.499,0.503
0.515,0.47,0.634,0.492,0.499,0.506
0.509,0.486,0.644,0.494,0.501,0.508
0.503,0.506,0.642,0.495,0.504,0.508
0.5,0.52,0.631,0.497,0.506,0.507
0.498,0.533,0.616,0.499,0.508,0.506
0.497,0.538,0.601,0.502,0.509,0.505

0.571,0.498,0,0.528,0.461,0.491
0.51,0.491,0,0.523,0.428,0.489
0.411,0.505,0.068,0.502,0.395,0.489
0.304,0.524,0.21,0.481,0.365,0.489
0.2,0.533,0.413,0.466,0.341,0.491
0.125,0.508,0.664,0.462,0.327,0.494
0.108,0.481,0.924,0.463,0.328,0.498
0.17,0.504,1,0.46,0.343,0.502
0.253,0.541,1,0.458,0.37,0.506
0.328,0.578,1,0.466,0.408,0.509
0.4,0.623,1,0.479,0.452,0.509
0.441,0.647,1,0.499,0.492,0.506
0.464,0.633,1,0.517,0.521,0.501
0.486,0.608,0.815,0.526,0.538,0.496
0.507,0.572,0.642,0.524,0.543,0.491
0.526,0.531,0.525,0.516,0.539,0.488
0.534,0.491,0.474,0.508,0.529,0.487
0.532,0.446,0.486,0.505,0.516,0.488
0.525,0.419,0.533,0.501,0.504,0.492
0.518,0.425,0.583,0.496,0.497,0.496
0.514,0.45,0.62,0.492,0.494,0.5
0.508,0.472,0.648,0.492,0.495,0.503
0.501,0.491,0.661,0.495,0.497,0.505
0.496,0.51,0.659,0.498,0.501,0.505
0.493,0.522,0.645,0.501,0.505,0.505
0.491,0.531,0.625,0.503,0.507,0.503
0.491,0.532,0.606,0.506,0.509,0.502
0.493,0.533,0.589,0.506,0.509,0.5
0.493,0.531,0.578,0.505,0.507,0.499
0.494,0.527,0.576,0.505,0.505,0.498

0.541,0.532,0.152,0.507,0.535,0.496
0.559,0.512,0.035,0.522,0.517,0.495
0.577,0.5,0,0.535,0.492,0.494
0.56,0.506,0,0.531,0.462,0.493
0.502,0.529,0,0.513,0.429,0.492
0.405,0.553,0.003,0.488,0.395,0.49
0.283,0.545,0.172,0.466,0.363,0.488
0.176,0.507,0.437,0.455,0.337,0.488
0.101,0.427,0.742,0.459,0.323,0.493
0.106,0.376,0.992,0.465,0.328,0.501
0.185,0.475,1,0.459,0.347,0.51
0.283,0.589,1,0.457,0.374,0.516
0.351,0.628,1,0.467,0.407,0.516
0.402,0.64,1,0.475,0.444,0.512
0.445,0.648,1,0.484,0.481,0.506
0.461,0.625,1,0.498,0.51,0.501
0.475,0.59,0.905,0.512,0.529,0.497
0.494,0.564,0.748,0.517,0.539,0.493
0.513,0.529,0.625,0.518,0.541,0.491
0.526,0.492,0.545,0.515,0.536,0.49
0.535,0.461,0.506,0.508,0.528,0.491
0.537,0.443,0.504,0.502,0.518,0.494
0.533,0.434,0.526,0.497,0.509,0.497
0.528,0.443,0.557,0.494,0.502,0.501
0.522,0.463,0.58,0.492,0.499,0.504
0.517,0.488,0.595,0.492,0.498,0.506
0.512,0.505,0.602,0.493,0.498,0.506
0.505,0.524,0.608,0.495,0.499,0.506
0.501,0.53,0.612,0.498,0.499,0.504
0.498,0.535,0.612,0.501,0.5,0.503

0.551,0.578,0.09,0.487,0.53,0.497
0.588,0.549,0,0.516,0.508,0.495
0.597,0.512,0,0.534,0.479,0.493
0.559,0.51,0,0.525,0.444,0.49
0.467,0.541,0,0.5,0.408,0.487
0.337,0.582,0,0.477,0.373,0.485
0.198,0.563,0.164,0.464,0.341,0.483
0.074,0.497,0.469,0.456,0.316,0.483
0.001,0.404,0.851,0.457,0.305,0.487
0.045,0.316,1,0.465,0.316,0.497
0.154,0.361,1,0.46,0.346,0.509
0.27,0.481,1,0.457,0.389,0.521
0.384,0.657,1,0.459,0.437,0.526
0.455,0.75,1,0.476,0.48,0.523
0.489,0.772,1,0.499,0.511,0.513
0.498,0.742,0.928,0.514,0.531,0.501
0.503,0.688,0.761,0.519,0.541,0.49
0.514,0.604,0.635,0.519,0.543,0.481
0.522,0.514,0.556,0.516,0.538,0.476
0.527,0.44,0.521,0.51,0.529,0.476
0.531,0.393,0.519,0.505,0.52,0.48
