aX,aY,aZ,gX,gY,gZ
0.548,0.562,0.564,0.495,0.5,0.491
0.547,0.562,0.566,0.495,0.5,0.492
0.548,0.564,0.567,0.495,0.5,0.493
0.549,0.568,0.567,0.495,0.5,0.494
0.549,0.572,0.566,0.496,0.5,0.494
0.55,0.574,0.565,0.496,0.5,0.495

0.436,0.657,0.627,0.471,0.507,0.579
0.443,0.69,0.621,0.467,0.509,0.574
0.453,0.712,0.617,0.469,0.511,0.568
0.458,0.728,0.614,0.474,0.513,0.562
0.463,0.733,0.614,0.482,0.513,0.555
0.468,0.725,0.614,0.49,0.514,0.548
0.47,0.717,0.613,0.496,0.515,0.541
0.473,0.711,0.609,0.498,0.515,0.535
0.479,0.708,0.604,0.497,0.516,0.529
0.482,0.699,0.6,0.498,0.515,0.523
0.486,0.683,0.596,0.499,0.515,0.518
0.48,0.655,0.597,0.5,0.515,0.514
0.483,0.656,0.595,0.501,0.514,0.51
0.487,0.633,0.592,0.503,0.514,0.508
0.488,0.62,0.589,0.504,0.514,0.507
0.49,0.615,0.585,0.503,0.513,0.505
0.492,0.61,0.582,0.501,0.513,0.505
0.495,0.604,0.579,0.5,0.512,0.504
0.498,0.601,0.574,0.499,0.511,0.503
0.498,0.605,0.57,0.496,0.51,0.502
0.5,0.606,0.567,0.495,0.51,0.502
0.499,0.608,0.565,0.496,0.509,0.501
0.502,0.608,0.564,0.497,0.508,0.5
0.507,0.607,0.561,0.497,0.507,0.499
0.508,0.614,0.561,0.496,0.506,0.498
0.513,0.609,0.56,0.497,0.505,0.497
0.514,0.606,0.559,0.498,0.504,0.496
0.515,0.607,0.561,0.498,0.502,0.494
0.518,0.592,0.562,0.5,0.502,0.493
0.52,0.582,0.563,0.501,0.5,0.492

0.703,0.764,0.829,0.523,0.488,0.506
0.464,0.76,0.68,0.488,0.496,0.497
0.611,0.632,0.532,0.498,0.517,0.479
0.657,0.504,0.473,0.549,0.513,0.484
0.614,0.428,0.469,0.572,0.504,0.488
0.597,0.438,0.524,0.556,0.5,0.491
0.592,0.613,0.767,0.534,0.497,0.494
